"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3376","0.0-0.0","2138","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7926","0.0-1.0","2138","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","28450","0.0-2.0-0.0","2138","2","digit-span","true","0","","20521.899999976158","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","30589","0.0-2.0-1.0","2138","2","digit-span","true","0","","2138.399999976158","","","instruction","[{""page_index"":0,""viewing_time"":2138}]","","","","","","","","","","","","","",""
"instructions","4","39626","0.0-2.0-2.0","2138","2","digit-span","true","0","","8028","","","instruction","[{""page_index"":0,""viewing_time"":8027.599999904633}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","41645","0.0-3.0-0.0","2138","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","45061","0.0-3.0-1.0","2138","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","56713","0.0-3.0-2.0","2138","2","digit-span","true","1","","11649","","","response","","","","","","11649","1000","test","2,9","2","SubmitButton","11649","2,9","forward","true"
"html-keyboard-response","8","57724","0.0-3.0-3.0","2138","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","61140","0.0-3.0-4.0","2138","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","65374","0.0-3.0-5.0","2138","2","digit-span","true","0","","4233","","","response","","","","","","4233","1000","test","4,6","2","SubmitButton","4233","4,6","forward","true"
"html-keyboard-response","11","66380","0.0-4.0-0.0","2138","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","70994","0.0-4.0-1.0","2138","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","76497","0.0-4.0-2.0","2138","2","digit-span","true","0","","5502","","","response","","","","","","5502","1000","test","3,8,6","3","SubmitButton","5502","3,8,6","forward","true"
"html-keyboard-response","14","77507","0.0-4.0-3.0","2138","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","82124","0.0-4.0-4.0","2138","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","87667","0.0-4.0-5.0","2138","2","digit-span","true","0","","5541","","","response","","","","","","5541","1000","test","6,1,2","3","SubmitButton","5541","3,1,2","forward","false"
