"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","5320","0.0-0.0","1168","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10042","0.0-1.0","1168","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","17520","0.0-2.0-0.0","1168","digit-span","true","0","","7472.279999999955","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19953","0.0-2.0-1.0","1168","digit-span","true","0","","2432.1049999998686","","","instruction","[{""page_index"":0,""viewing_time"":2431.28999999999}]","","","","","","","","","","","","","",""
"instructions","4","29892","0.0-2.0-2.0","1168","digit-span","true","0","","8937.655000000173","","","instruction","[{""page_index"":0,""viewing_time"":8937.065000000075}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","31897","0.0-3.0-0.0","1168","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","35306","0.0-3.0-1.0","1168","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","39929","0.0-3.0-2.0","1168","digit-span","true","0","","4619","","","response","","","","","","4619","1000","test","2,9","2","SubmitButton","4619","9","forward","false"
"html-keyboard-response","8","40932","0.0-3.0-3.0","1168","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","44335","0.0-3.0-4.0","1168","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","49010","0.0-3.0-5.0","1168","digit-span","true","0","","4673","","","response","","","","","","4673","1000","test","4,6","2","SubmitButton","4673","1,2","forward","false"
"html-keyboard-response","11","57220","0.0-11.0","1168","digit-span","true","0","","8207.319999999978","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
