"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1787","0.0-0.0","1071","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5944","0.0-1.0","1071","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","17046","0.0-2.0-0.0","1071","digit-span","true","0","","11096","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","297487","0.0-2.0-1.0","1071","digit-span","true","1","","280441","","","instruction","[{""page_index"":0,""viewing_time"":280441}]","","","","","","","","","","","","","",""
"instructions","4","309472","0.0-2.0-2.0","1071","digit-span","true","0","","10979","","","instruction","[{""page_index"":0,""viewing_time"":10978}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","311490","0.0-3.0-0.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","314901","0.0-3.0-1.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","323952","0.0-3.0-2.0","1071","digit-span","true","0","","9049","","","response","","","","","","9049","1000","test","2,9","2","SubmitButton","9049","2,9","forward","true"
"html-keyboard-response","8","324969","0.0-3.0-3.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","328399","0.0-3.0-4.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","332393","0.0-3.0-5.0","1071","digit-span","true","0","","3991","","","response","","","","","","3991","1000","test","4,6","2","SubmitButton","3991","4,6","forward","true"
"html-keyboard-response","11","333404","0.0-4.0-0.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","338029","0.0-4.0-1.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","343015","0.0-4.0-2.0","1071","digit-span","true","0","","4983","","","response","","","","","","4983","1000","test","3,8,6","3","SubmitButton","4983","3,8,6","forward","true"
"html-keyboard-response","14","344020","0.0-4.0-3.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","348640","0.0-4.0-4.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","358110","0.0-4.0-5.0","1071","digit-span","true","0","","9468","","","response","","","","","","9468","1000","test","6,1,2","3","SubmitButton","9468","6,1,2","forward","true"
"html-keyboard-response","17","359121","0.0-5.0-0.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","364947","0.0-5.0-1.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","372858","0.0-5.0-2.0","1071","digit-span","true","0","","7910","","","response","","","","","","7910","1000","test","3,4,1,7","4","SubmitButton","7910","3,4,1,7","forward","true"
"html-keyboard-response","20","373860","0.0-5.0-3.0","1071","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","379682","0.0-5.0-4.0","1071","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","385579","0.0-5.0-5.0","1071","digit-span","true","0","","5894","","","response","","","","","","5894","1000","test","6,1,5,8","4","SubmitButton","5894","6,1,5,8","forward","true"
