"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2859","0.0-0.0","2119","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","9119","0.0-1.0","2119","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","20481","0.0-2.0-0.0","2119","1","digit-span","true","0","","11358","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","32311","0.0-2.0-1.0","2119","1","digit-span","true","0","","11828.09999999404","","","instruction","[{""page_index"":0,""viewing_time"":11827.199999988079}]","","","","","","","","","","","","","",""
"instructions","4","50149","0.0-2.0-2.0","2119","1","digit-span","true","0","","16834.09999999404","","","instruction","[{""page_index"":0,""viewing_time"":16833.69999998808}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","52159","0.0-3.0-0.0","2119","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","55581","0.0-3.0-1.0","2119","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","64814","0.0-3.0-2.0","2119","1","digit-span","true","0","","9227","","","response","","","","","","9227","1000","test","2,9","2","SubmitButton","9227","2,9","forward","true"
"html-keyboard-response","8","65818","0.0-3.0-3.0","2119","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","69223","0.0-3.0-4.0","2119","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","71903","0.0-3.0-5.0","2119","1","digit-span","true","0","","2676","","","response","","","","","","2676","1000","test","4,6","2","SubmitButton","2676","4,6","forward","true"
"html-keyboard-response","11","72906","0.0-4.0-0.0","2119","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","77512","0.0-4.0-1.0","2119","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","81277","0.0-4.0-2.0","2119","1","digit-span","true","0","","3762","","","response","","","","","","3762","1000","test","3,8,6","3","SubmitButton","3762","3,8,6","forward","true"
"html-keyboard-response","14","82280","0.0-4.0-3.0","2119","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","86884","0.0-4.0-4.0","2119","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","90574","0.0-4.0-5.0","2119","1","digit-span","true","0","","3689","","","response","","","","","","3689","1000","test","6,1,2","3","SubmitButton","3689","6,1,2","forward","true"
"html-keyboard-response","17","91576","0.0-5.0-0.0","2119","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","97380","0.0-5.0-1.0","2119","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
