"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3495","0.0-0.0","2113","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8806","0.0-1.0","2113","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","18638","0.0-2.0-0.0","2113","1","digit-span","true","0","","9829.09999999404","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","33880","0.0-2.0-1.0","2113","1","digit-span","true","0","","15240.90000000596","","","instruction","[{""page_index"":0,""viewing_time"":15240}]","","","","","","","","","","","","","",""
"instructions","4","45464","0.0-2.0-2.0","2113","1","digit-span","true","0","","10576.5","","","instruction","[{""page_index"":0,""viewing_time"":10575.20000000298}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","47479","0.0-3.0-0.0","2113","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","50894","0.0-3.0-1.0","2113","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","55310","0.0-3.0-2.0","2113","1","digit-span","true","0","","4410","","","response","","","","","","4410","1000","test","2,9","2","SubmitButton","4410","2,9","forward","true"
"html-keyboard-response","8","56326","0.0-3.0-3.0","2113","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","59743","0.0-3.0-4.0","2113","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","71400","0.0-3.0-5.0","2113","1","digit-span","true","0","","11656","","","response","","","","","","11656","1000","test","4,6","2","SubmitButton","11656","4,6","forward","true"
"html-keyboard-response","11","72406","0.0-4.0-0.0","2113","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","77022","0.0-4.0-1.0","2113","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","82072","0.0-4.0-2.0","2113","1","digit-span","true","0","","5048","","","response","","","","","","5048","1000","test","3,8,6","3","SubmitButton","5048","3,8,6","forward","true"
"html-keyboard-response","14","83079","0.0-4.0-3.0","2113","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","87694","0.0-4.0-4.0","2113","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","93207","0.0-4.0-5.0","2113","1","digit-span","true","0","","5512","","","response","","","","","","5512","1000","test","6,1,2","3","SubmitButton","5512","6,1,2","forward","true"
