"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","8477","0.0-0.0","2116","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","14502","0.0-1.0","2116","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","19853","0.0-2.0-0.0","2116","2","digit-span","true","0","","5349.5","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","31456","0.0-2.0-1.0","2116","2","digit-span","true","0","","11603","","","instruction","[{""page_index"":0,""viewing_time"":11602.79999999702}]","","","","","","","","","","","","","",""
"instructions","4","40618","0.0-2.0-2.0","2116","2","digit-span","true","0","","8155.29999999702","","","instruction","[{""page_index"":0,""viewing_time"":8155.20000000298}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","42634","0.0-3.0-0.0","2116","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","46047","0.0-3.0-1.0","2116","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","50212","0.0-3.0-2.0","2116","2","digit-span","true","0","","4164","","","response","","","","","","4164","1000","test","2,9","2","SubmitButton","4164","2,9","forward","true"
"html-keyboard-response","8","51220","0.0-3.0-3.0","2116","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","54638","0.0-3.0-4.0","2116","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","58557","0.0-3.0-5.0","2116","2","digit-span","true","0","","3918","","","response","","","","","","3918","1000","test","4,6","2","SubmitButton","3918","4,6","forward","true"
"html-keyboard-response","11","59566","0.0-4.0-0.0","2116","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
