"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2632","0.0-0.0","10501","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5334","0.0-1.0","10501","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","8671","0.0-2.0-0.0","10501","digit-span","true","0","","3336.199999809265","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","40447","0.0-2.0-1.0","10501","digit-span","true","0","","31775.10000014305","","","instruction","[{""page_index"":0,""viewing_time"":31774.799999952316}]","","","","","","","","","","","","","",""
"instructions","4","48919","0.0-2.0-2.0","10501","digit-span","true","0","","7464.299999952316","","","instruction","[{""page_index"":0,""viewing_time"":7464.200000047684}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","50935","0.0-3.0-0.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","54352","0.0-3.0-1.0","10501","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","57176","0.0-3.0-2.0","10501","digit-span","true","0","","2823","","","response","","","","","","2823","1000","test","2,9","2","SubmitButton","2823","1","forward","false"
"html-keyboard-response","8","58183","0.0-3.0-3.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","61592","0.0-3.0-4.0","10501","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","62440","0.0-3.0-5.0","10501","digit-span","true","0","","847","","","response","","","","","","847","1000","test","4,6","2","SubmitButton","847","9","forward","false"
"html-keyboard-response","11","67327","0.0-11.0","10501","digit-span","true","0","","4886.599999904633","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","68347","0.0-12.0-0.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","13","71760","0.0-12.0-1.0","10501","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","14","72663","0.0-12.0-2.0","10501","digit-span","true","0","","903","","","response","","","","","","903","1000","test","8,2","2","SubmitButton","903","9","practice","false"
"html-keyboard-response","15","82670","0.0-12.0-3.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:red"">No, you should enter ""2—8"".<br><br>You saw ""8—2"", so to enter it <strong>backward</strong>, you would press ""2—8"".</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","16","83677","0.0-12.0-4.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","17","87080","0.0-12.0-5.0","10501","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","18","88711","0.0-12.0-6.0","10501","digit-span","true","0","","1631","","","response","","","","","","1631","1000","test","5,6","2","SubmitButton","1631","6,5","practice","true"
"html-keyboard-response","19","89716","0.0-13.0-0.0","10501","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","20","93127","0.0-13.0-1.0","10501","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
