"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1856","0.0-0.0","1144","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5251","0.0-1.0","1144","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9679","0.0-2.0-0.0","1144","digit-span","true","0","","4425.800000071526","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","13389","0.0-2.0-1.0","1144","digit-span","true","0","","3709.899999976158","","","instruction","[{""page_index"":0,""viewing_time"":3709.600000023842}]","","","","","","","","","","","","","",""
"instructions","4","15979","0.0-2.0-2.0","1144","digit-span","true","0","","1586","","","instruction","[{""page_index"":0,""viewing_time"":1585.7999999523163}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","17988","0.0-3.0-0.0","1144","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","21401","0.0-3.0-1.0","1144","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","25291","0.0-3.0-2.0","1144","digit-span","true","0","","3888","","","response","","","","","","3888","1000","test","2,9","2","SubmitButton","3888","2,9","forward","true"
"html-keyboard-response","8","26295","0.0-3.0-3.0","1144","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","29698","0.0-3.0-4.0","1144","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","33156","0.0-3.0-5.0","1144","digit-span","true","0","","3457","","","response","","","","","","3457","1000","test","4,6","2","SubmitButton","3457","4,6","forward","true"
"html-keyboard-response","11","34162","0.0-4.0-0.0","1144","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","38771","0.0-4.0-1.0","1144","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","42767","0.0-4.0-2.0","1144","digit-span","true","0","","3994","","","response","","","","","","3994","1000","test","3,8,6","3","SubmitButton","3994","3,8,6","forward","true"
"html-keyboard-response","14","43769","0.0-4.0-3.0","1144","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
