"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1207","0.0-0.0","2182","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7737","0.0-1.0","2182","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","14734","0.0-2.0-0.0","2182","2","digit-span","true","0","","6995.400000095367","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","49554","0.0-2.0-1.0","2182","2","digit-span","true","0","","34814.700000047684","","","instruction","[{""page_index"":0,""viewing_time"":34814.40000009537}]","","","","","","","","","","","","","",""
"instructions","4","58314","0.0-2.0-2.0","2182","2","digit-span","true","0","","7755.400000095367","","","instruction","[{""page_index"":0,""viewing_time"":7755.200000047684}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","60324","0.0-3.0-0.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","63752","0.0-3.0-1.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","68990","0.0-3.0-2.0","2182","2","digit-span","true","0","","5236","","","response","","","","","","5236","1000","test","2,9","2","SubmitButton","5236","2,9","forward","true"
"html-keyboard-response","8","69998","0.0-3.0-3.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","73426","0.0-3.0-4.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","77858","0.0-3.0-5.0","2182","2","digit-span","true","0","","4430","","","response","","","","","","4430","1000","test","4,6","2","SubmitButton","4430","4,6","forward","true"
"html-keyboard-response","11","78870","0.0-4.0-0.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","83485","0.0-4.0-1.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","89700","0.0-4.0-2.0","2182","2","digit-span","true","0","","6214","","","response","","","","","","6214","1000","test","3,8,6","3","SubmitButton","6214","3,8,6","forward","true"
"html-keyboard-response","14","90709","0.0-4.0-3.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","95324","0.0-4.0-4.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","101402","0.0-4.0-5.0","2182","2","digit-span","true","0","","6076","","","response","","","","","","6076","1000","test","6,1,2","3","SubmitButton","6076","6,1,2","forward","true"
"html-keyboard-response","17","102414","0.0-5.0-0.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","108222","0.0-5.0-1.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","114740","0.0-5.0-2.0","2182","2","digit-span","true","0","","6517","","","response","","","","","","6517","1000","test","3,4,1,7","4","SubmitButton","6517","3,4,1,7","forward","true"
"html-keyboard-response","20","115752","0.0-5.0-3.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","121570","0.0-5.0-4.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","126071","0.0-5.0-5.0","2182","2","digit-span","true","0","","4499","","","response","","","","","","4499","1000","test","6,1,5,8","4","SubmitButton","4499","6,1,5,8","forward","true"
"html-keyboard-response","23","127084","0.0-6.0-0.0","2182","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","134109","0.0-6.0-1.0","2182","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","143314","0.0-6.0-2.0","2182","2","digit-span","true","0","","9204","","","response","","","","","","9204","1000","test","8,4,2,3,9","5","SubmitButton","9204","8,4,2,3,9","forward","true"
