"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","820","0.0-0.0","2202","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6505","0.0-1.0","2202","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13839","0.0-2.0-0.0","2202","2","digit-span","true","0","","7331.29999999702","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","29436","0.0-2.0-1.0","2202","2","digit-span","true","0","","15596.10000000149","","","instruction","[{""page_index"":0,""viewing_time"":15595.699999999255}]","","","","","","","","","","","","","",""
"instructions","4","44441","0.0-2.0-2.0","2202","2","digit-span","true","0","","13997.29999999702","","","instruction","[{""page_index"":0,""viewing_time"":13996.79999999702}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","46459","0.0-3.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","49873","0.0-3.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","53627","0.0-3.0-2.0","2202","2","digit-span","true","0","","3751","","","response","","","","","","3751","1000","test","2,9","2","SubmitButton","3751","2,9","forward","true"
"html-keyboard-response","8","54633","0.0-3.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","58049","0.0-3.0-4.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","62815","0.0-3.0-5.0","2202","2","digit-span","true","0","","4764","","","response","","","","","","4764","1000","test","4,6","2","SubmitButton","4764","3,6","forward","false"
"html-keyboard-response","11","63818","0.0-4.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","68433","0.0-4.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","75124","0.0-4.0-2.0","2202","2","digit-span","true","0","","6689","","","response","","","","","","6689","1000","test","3,8,6","3","SubmitButton","6689","3,8,6","forward","true"
"html-keyboard-response","14","76129","0.0-4.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","80745","0.0-4.0-4.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","84814","0.0-4.0-5.0","2202","2","digit-span","true","0","","4068","","","response","","","","","","4068","1000","test","6,1,2","3","SubmitButton","4068","6,1,2","forward","true"
"html-keyboard-response","17","85817","0.0-5.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","91633","0.0-5.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","96768","0.0-5.0-2.0","2202","2","digit-span","true","0","","5134","","","response","","","","","","5134","1000","test","3,4,1,7","4","SubmitButton","5134","3,4,1,7","forward","true"
"html-keyboard-response","20","97777","0.0-5.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","103593","0.0-5.0-4.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","107383","0.0-5.0-5.0","2202","2","digit-span","true","0","","3790","","","response","","","","","","3790","1000","test","6,1,5,8","4","SubmitButton","3790","6,1,5,8","forward","true"
"html-keyboard-response","23","108385","0.0-6.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","115401","0.0-6.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","124179","0.0-6.0-2.0","2202","2","digit-span","true","0","","8776","","","response","","","","","","8776","1000","test","8,4,2,3,9","5","SubmitButton","8776","6,4,2,3,8","forward","false"
"html-keyboard-response","26","125185","0.0-6.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","132201","0.0-6.0-4.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","140753","0.0-6.0-5.0","2202","2","digit-span","true","0","","8550","","","response","","","","","","8550","1000","test","5,2,1,8,6","5","SubmitButton","8550","2,5,8,1,6","forward","false"
"html-keyboard-response","29","148116","0.0-11.0","2202","2","digit-span","true","0","","7361.29999999702","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","30","149121","0.0-12.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","31","152537","0.0-12.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","32","156298","0.0-12.0-2.0","2202","2","digit-span","true","0","","3759","","","response","","","","","","3759","1000","test","8,2","2","SubmitButton","3759","2,8","practice","true"
"html-keyboard-response","33","166305","0.0-12.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","34","167313","0.0-12.0-4.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","35","170729","0.0-12.0-5.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","36","173371","0.0-12.0-6.0","2202","2","digit-span","true","0","","2642","","","response","","","","","","2642","1000","test","5,6","2","SubmitButton","2642","6,5","practice","true"
"html-keyboard-response","37","174377","0.0-13.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","38","177793","0.0-13.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","39","182330","0.0-13.0-2.0","2202","2","digit-span","true","0","","4535","","","response","","","","","","4535","1000","test","2,5","2","SubmitButton","4535","9,8","reverse","false"
"html-keyboard-response","40","183337","0.0-13.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","41","186753","0.0-13.0-4.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","42","189815","0.0-13.0-5.0","2202","2","digit-span","true","0","","3061","","","response","","","","","","3061","1000","test","6,3","2","SubmitButton","3061","3,6","reverse","true"
"html-keyboard-response","43","190817","0.0-14.0-0.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","44","195433","0.0-14.0-1.0","2202","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","45","200511","0.0-14.0-2.0","2202","2","digit-span","true","0","","5076","","","response","","","","","","5076","1000","test","5,7,4","3","SubmitButton","5076","4,7,5","reverse","true"
"html-keyboard-response","46","201513","0.0-14.0-3.0","2202","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
