"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2806","0.0-0.0","1262","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6732","0.0-1.0","1262","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10827","0.0-2.0-0.0","1262","digit-span","true","0","","4089.5","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","14636","0.0-2.0-1.0","1262","digit-span","true","0","","3806.4000000003725","","","instruction","[{""page_index"":0,""viewing_time"":3805.5}]","","","","","","","","","","","","","",""
"instructions","4","21714","0.0-2.0-2.0","1262","digit-span","true","0","","6075.0999999996275","","","instruction","[{""page_index"":0,""viewing_time"":6074.5999999996275}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","23720","0.0-3.0-0.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","27129","0.0-3.0-1.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","32735","0.0-3.0-2.0","1262","digit-span","true","0","","5601","","","response","","","","","","5601","1000","test","2,9","2","SubmitButton","5601","2,9","forward","true"
"html-keyboard-response","8","33738","0.0-3.0-3.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","37142","0.0-3.0-4.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","42213","0.0-3.0-5.0","1262","digit-span","true","0","","5067","","","response","","","","","","5067","1000","test","4,6","2","SubmitButton","5067","4,6","forward","true"
"html-keyboard-response","11","43216","0.0-4.0-0.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","47820","0.0-4.0-1.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","51289","0.0-4.0-2.0","1262","digit-span","true","0","","3465","","","response","","","","","","3465","1000","test","3,8,6","3","SubmitButton","3465","3,8,6","forward","true"
"html-keyboard-response","14","52292","0.0-4.0-3.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","56897","0.0-4.0-4.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","61954","0.0-4.0-5.0","1262","digit-span","true","0","","5054","","","response","","","","","","5054","1000","test","6,1,2","3","SubmitButton","5054","3,1,2","forward","false"
"html-keyboard-response","17","62958","0.0-5.0-0.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","68761","0.0-5.0-1.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","84555","0.0-5.0-2.0","1262","digit-span","true","0","","15789","","","response","","","","","","15789","1000","test","3,4,1,7","4","SubmitButton","15789","3,4,1,7","forward","true"
"html-keyboard-response","20","85558","0.0-5.0-3.0","1262","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","91363","0.0-5.0-4.0","1262","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
