"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","863","0.0-0.0","2188","2","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5110","0.0-1.0","2188","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","16280","0.0-2.0-0.0","2188","2","digit-span","true","0","","11087.899999976158","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25290","0.0-2.0-1.0","2188","2","digit-span","true","0","","9009.600000023842","","","instruction","[{""page_index"":0,""viewing_time"":9009.100000023842}]","","","","","","","","","","","","","",""
"instructions","4","37065","0.0-2.0-2.0","2188","2","digit-span","true","0","","10772.799999952316","","","instruction","[{""page_index"":0,""viewing_time"":10772.399999976158}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","39077","0.0-3.0-0.0","2188","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","42494","0.0-3.0-1.0","2188","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","47938","0.0-3.0-2.0","2188","2","digit-span","true","0","","5441","","","response","","","","","","5441","1000","test","2,9","2","SubmitButton","5441","2,9","forward","true"
"html-keyboard-response","8","48949","0.0-3.0-3.0","2188","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","52365","0.0-3.0-4.0","2188","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","56869","0.0-3.0-5.0","2188","2","digit-span","true","0","","4502","","","response","","","","","","4502","1000","test","4,6","2","SubmitButton","4502","4,9","forward","false"
"html-keyboard-response","11","57876","0.0-4.0-0.0","2188","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
