"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1763","0.0-0.0","1056","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4855","0.0-1.0","1056","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","15006","0.0-2.0-0.0","1056","digit-span","true","0","","10148.800000000745","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","37141","0.0-2.0-1.0","1056","digit-span","true","0","","22134.300000000745","","","instruction","[{""page_index"":0,""viewing_time"":22133.800000000745}]","","","","","","","","","","","","","",""
"instructions","4","43813","0.0-2.0-2.0","1056","digit-span","true","0","","5670.10000000149","","","instruction","[{""page_index"":0,""viewing_time"":5669.900000002235}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","45818","0.0-3.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","49225","0.0-3.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","53272","0.0-3.0-2.0","1056","digit-span","true","0","","4043","","","response","","","","","","4043","1000","test","2,9","2","SubmitButton","4043","2,9","forward","true"
"html-keyboard-response","8","54274","0.0-3.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","57679","0.0-3.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","60977","0.0-3.0-5.0","1056","digit-span","true","0","","3297","","","response","","","","","","3297","1000","test","4,6","2","SubmitButton","3297","4,6","forward","true"
"html-keyboard-response","11","61990","0.0-4.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","66595","0.0-4.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","72035","0.0-4.0-2.0","1056","digit-span","true","0","","5438","","","response","","","","","","5438","1000","test","3,8,6","3","SubmitButton","5438","3,8,6","forward","true"
"html-keyboard-response","14","73038","0.0-4.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","77643","0.0-4.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","86945","0.0-4.0-5.0","1056","digit-span","true","0","","9301","","","response","","","","","","9301","1000","test","6,1,2","3","SubmitButton","9301","6,1,2","forward","true"
"html-keyboard-response","17","87948","0.0-5.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","93760","0.0-5.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","99570","0.0-5.0-2.0","1056","digit-span","true","0","","5808","","","response","","","","","","5808","1000","test","3,4,1,7","4","SubmitButton","5808","3,4,1,7","forward","true"
"html-keyboard-response","20","100573","0.0-5.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","106378","0.0-5.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","112605","0.0-5.0-5.0","1056","digit-span","true","0","","6224","","","response","","","","","","6224","1000","test","6,1,5,8","4","SubmitButton","6224","6,1,5,8","forward","true"
"html-keyboard-response","23","113609","0.0-6.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","120614","0.0-6.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","126351","0.0-6.0-2.0","1056","digit-span","true","0","","5735","","","response","","","","","","5735","1000","test","8,4,2,3,9","5","SubmitButton","5735","8,4,2,3,9","forward","true"
"html-keyboard-response","26","127354","0.0-6.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","134360","0.0-6.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","141027","0.0-6.0-5.0","1056","digit-span","true","0","","6665","","","response","","","","","","6665","1000","test","5,2,1,8,6","5","SubmitButton","6665","5,2,1,8,7","forward","false"
"html-keyboard-response","29","142029","0.0-7.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","150234","0.0-7.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","159327","0.0-7.0-2.0","1056","digit-span","true","0","","9091","","","response","","","","","","9091","1000","test","3,8,9,1,7,4","6","SubmitButton","9091","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","160330","0.0-7.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","168534","0.0-7.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","175514","0.0-7.0-5.0","1056","digit-span","true","0","","6978","","","response","","","","","","6978","1000","test","7,9,6,4,8,3","6","SubmitButton","6978","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","176517","0.0-8.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","36","185931","0.0-8.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","5,1,7,4,2,3,8","7","","","","",""
"single-stim-button","37","222595","0.0-8.0-2.0","1056","digit-span","true","0","","36660","","","response","","","","","","36660","1000","test","5,1,7,4,2,3,8","7","SubmitButton","36660","7,1,9,2,5,3,6","forward","false"
"html-keyboard-response","38","223597","0.0-8.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","39","233009","0.0-8.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","9,8,5,2,1,6,3","7","","","","",""
"single-stim-button","40","244538","0.0-8.0-5.0","1056","digit-span","true","0","","11526","","","response","","","","","","11526","1000","test","9,8,5,2,1,6,3","7","SubmitButton","11526","7,1,2,3,4,6,9","forward","false"
"html-keyboard-response","41","256638","0.0-11.0","1056","digit-span","true","0","","12098.10000000149","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","42","257641","0.0-12.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","43","261045","0.0-12.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","44","264091","0.0-12.0-2.0","1056","digit-span","true","0","","3045","","","response","","","","","","3045","1000","test","8,2","2","SubmitButton","3045","2,8","practice","true"
"html-keyboard-response","45","274094","0.0-12.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","46","275097","0.0-12.0-4.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","47","278502","0.0-12.0-5.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","48","284198","0.0-12.0-6.0","1056","digit-span","true","0","","5694","","","response","","","","","","5694","1000","test","5,6","2","SubmitButton","5694","6,5","practice","true"
"html-keyboard-response","49","285201","0.0-13.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","50","288606","0.0-13.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","51","293527","0.0-13.0-2.0","1056","digit-span","true","0","","4920","","","response","","","","","","4920","1000","test","2,5","2","SubmitButton","4920","5,2","reverse","true"
"html-keyboard-response","52","294529","0.0-13.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","53","297934","0.0-13.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","54","301841","0.0-13.0-5.0","1056","digit-span","true","0","","3905","","","response","","","","","","3905","1000","test","6,3","2","SubmitButton","3905","3,6","reverse","true"
"html-keyboard-response","55","302843","0.0-14.0-0.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","56","307447","0.0-14.0-1.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","57","312087","0.0-14.0-2.0","1056","digit-span","true","0","","4636","","","response","","","","","","4636","1000","test","5,7,4","3","SubmitButton","4636","4,7,5","reverse","true"
"html-keyboard-response","58","313090","0.0-14.0-3.0","1056","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","59","317695","0.0-14.0-4.0","1056","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","2,5,9","3","","","","",""
"single-stim-button","60","322557","0.0-14.0-5.0","1056","digit-span","true","0","","4860","","","response","","","","","","4860","1000","test","2,5,9","3","SubmitButton","4860","9,5,2","reverse","true"
