"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","707","0.0-0.0","2207","1","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5662","0.0-1.0","2207","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12822","0.0-2.0-0.0","2207","1","digit-span","true","0","","7157.9000000059605","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","32541","0.0-2.0-1.0","2207","1","digit-span","true","0","","19718.29999999702","","","instruction","[{""page_index"":0,""viewing_time"":19717.79999999702}]","","","","","","","","","","","","","",""
"instructions","4","39140","0.0-2.0-2.0","2207","1","digit-span","true","0","","5591.399999991059","","","instruction","[{""page_index"":0,""viewing_time"":5590.899999991059}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","41158","0.0-3.0-0.0","2207","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","44574","0.0-3.0-1.0","2207","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","52160","0.0-3.0-2.0","2207","1","digit-span","true","0","","7583","","","response","","","","","","7583","1000","test","2,9","2","SubmitButton","7583","2,9","forward","true"
"html-keyboard-response","8","53164","0.0-3.0-3.0","2207","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","56581","0.0-3.0-4.0","2207","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","60291","0.0-3.0-5.0","2207","1","digit-span","true","0","","3708","","","response","","","","","","3708","1000","test","4,6","2","SubmitButton","3708","4,6","forward","true"
"html-keyboard-response","11","61301","0.0-4.0-0.0","2207","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","65917","0.0-4.0-1.0","2207","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","71058","0.0-4.0-2.0","2207","1","digit-span","true","0","","5140","","","response","","","","","","5140","1000","test","3,8,6","3","SubmitButton","5140","3,8,6","forward","true"
"html-keyboard-response","14","72067","0.0-4.0-3.0","2207","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
