"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2353","0.0-0.0","100502","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10249","0.0-1.0","100502","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","128385","0.0-2.0-0.0","100502","digit-span","true","0","","118131.29999999702","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","146309","0.0-2.0-1.0","100502","digit-span","true","0","","17923.5","","","instruction","[{""page_index"":0,""viewing_time"":17923.29999999702}]","","","","","","","","","","","","","",""
"instructions","4","151261","0.0-2.0-2.0","100502","digit-span","true","0","","3948.699999988079","","","instruction","[{""page_index"":0,""viewing_time"":3948.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","153270","0.0-3.0-0.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","156675","0.0-3.0-1.0","100502","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","162195","0.0-3.0-2.0","100502","digit-span","true","0","","5517","","","response","","","","","","5517","1000","test","2,9","2","SubmitButton","5517","2,9","forward","true"
"html-keyboard-response","8","163200","0.0-3.0-3.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","166608","0.0-3.0-4.0","100502","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","168917","0.0-3.0-5.0","100502","digit-span","true","0","","2308","","","response","","","","","","2308","1000","test","4,6","2","SubmitButton","2308","4,6","forward","true"
"html-keyboard-response","11","169922","0.0-4.0-0.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","174531","0.0-4.0-1.0","100502","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","177029","0.0-4.0-2.0","100502","digit-span","true","0","","2497","","","response","","","","","","2497","1000","test","3,8,6","3","SubmitButton","2497","3,8,6","forward","true"
"html-keyboard-response","14","178032","0.0-4.0-3.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","182641","0.0-4.0-4.0","100502","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","185140","0.0-4.0-5.0","100502","digit-span","true","0","","2498","","","response","","","","","","2498","1000","test","6,1,2","3","SubmitButton","2498","6,1,2","forward","true"
"html-keyboard-response","17","186142","0.0-5.0-0.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","191953","0.0-5.0-1.0","100502","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","195193","0.0-5.0-2.0","100502","digit-span","true","0","","3239","","","response","","","","","","3239","1000","test","3,4,1,7","4","SubmitButton","3239","3,4,1,7","forward","true"
"html-keyboard-response","20","196196","0.0-5.0-3.0","100502","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
