"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2628","0.0-0.0","1298","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8328","0.0-1.0","1298","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","92775","0.0-2.0-0.0","1298","2","digit-span","true","0","","84449.40000000596","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","95687","0.0-2.0-1.0","1298","2","digit-span","true","0","","2910.9000000059605","","","instruction","[{""page_index"":0,""viewing_time"":2910.600000023842}]","","","","","","","","","","","","","",""
"instructions","4","163918","0.0-2.0-2.0","1298","2","digit-span","true","0","","67230.09999999404","","","instruction","[{""page_index"":0,""viewing_time"":67229.90000000596}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","165924","0.0-3.0-0.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","169333","0.0-3.0-1.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","174802","0.0-3.0-2.0","1298","2","digit-span","true","0","","5468","","","response","","","","","","5468","1000","test","2,9","2","SubmitButton","5468","2,9","forward","true"
"html-keyboard-response","8","175803","0.0-3.0-3.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","179209","0.0-3.0-4.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","182568","0.0-3.0-5.0","1298","2","digit-span","true","0","","3357","","","response","","","","","","3357","1000","test","4,6","2","SubmitButton","3357","4,6","forward","true"
"html-keyboard-response","11","183572","0.0-4.0-0.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","188180","0.0-4.0-1.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","192051","0.0-4.0-2.0","1298","2","digit-span","true","0","","3870","","","response","","","","","","3870","1000","test","3,8,6","3","SubmitButton","3870","3,8,6","forward","true"
"html-keyboard-response","14","193054","0.0-4.0-3.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","197661","0.0-4.0-4.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","206534","0.0-4.0-5.0","1298","2","digit-span","true","0","","8871","","","response","","","","","","8871","1000","test","6,1,2","3","SubmitButton","8871","2,9","forward","false"
"html-keyboard-response","17","207539","0.0-5.0-0.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","213346","0.0-5.0-1.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","218683","0.0-5.0-2.0","1298","2","digit-span","true","0","","5335","","","response","","","","","","5335","1000","test","3,4,1,7","4","SubmitButton","5335","3,4,1,7","forward","true"
"html-keyboard-response","20","219687","0.0-5.0-3.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","225495","0.0-5.0-4.0","1298","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","229183","0.0-5.0-5.0","1298","2","digit-span","true","0","","3686","","","response","","","","","","3686","1000","test","6,1,5,8","4","SubmitButton","3686","5,8","forward","false"
"html-keyboard-response","23","230188","0.0-6.0-0.0","1298","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
