"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1943","0.0-0.0","1147","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","22396","0.0-1.0","1147","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","53860","0.0-2.0-0.0","1147","digit-span","true","0","","31463.80000001192","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","70723","0.0-2.0-1.0","1147","digit-span","true","0","","16862.19999998808","","","instruction","[{""page_index"":0,""viewing_time"":16862.099999964237}]","","","","","","","","","","","","","",""
"instructions","4","84914","0.0-2.0-2.0","1147","digit-span","true","0","","13189.5","","","instruction","[{""page_index"":0,""viewing_time"":13189.300000011921}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","86917","0.0-3.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","90322","0.0-3.0-1.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","93867","0.0-3.0-2.0","1147","digit-span","true","0","","3544","","","response","","","","","","3544","1000","test","2,9","2","SubmitButton","3544","2,9","forward","true"
"html-keyboard-response","8","94869","0.0-3.0-3.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","98273","0.0-3.0-4.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","101698","0.0-3.0-5.0","1147","digit-span","true","0","","3424","","","response","","","","","","3424","1000","test","4,6","2","SubmitButton","3424","4,6","forward","true"
"html-keyboard-response","11","102700","0.0-4.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","107303","0.0-4.0-1.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","112155","0.0-4.0-2.0","1147","digit-span","true","0","","4850","","","response","","","","","","4850","1000","test","3,8,6","3","SubmitButton","4850","3,8,6","forward","true"
"html-keyboard-response","14","113158","0.0-4.0-3.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","117761","0.0-4.0-4.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","121683","0.0-4.0-5.0","1147","digit-span","true","0","","3920","","","response","","","","","","3920","1000","test","6,1,2","3","SubmitButton","3920","6,1,2","forward","true"
"html-keyboard-response","17","122684","0.0-5.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","128487","0.0-5.0-1.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","135515","0.0-5.0-2.0","1147","digit-span","true","0","","7027","","","response","","","","","","7027","1000","test","3,4,1,7","4","SubmitButton","7027","3,4,1,7","forward","true"
"html-keyboard-response","20","136517","0.0-5.0-3.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","142321","0.0-5.0-4.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","147923","0.0-5.0-5.0","1147","digit-span","true","0","","5600","","","response","","","","","","5600","1000","test","6,1,5,8","4","SubmitButton","5600","6,1,5,8","forward","true"
"html-keyboard-response","23","148925","0.0-6.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","155929","0.0-6.0-1.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","163795","0.0-6.0-2.0","1147","digit-span","true","0","","7865","","","response","","","","","","7865","1000","test","8,4,2,3,9","5","SubmitButton","7865","8,4,2,3,9","forward","true"
"html-keyboard-response","26","164796","0.0-6.0-3.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","171800","0.0-6.0-4.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","178211","0.0-6.0-5.0","1147","digit-span","true","0","","6410","","","response","","","","","","6410","1000","test","5,2,1,8,6","5","SubmitButton","6410","5,2,8,1,6","forward","false"
"html-keyboard-response","29","179212","0.0-7.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","187414","0.0-7.0-1.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","201291","0.0-7.0-2.0","1147","digit-span","true","0","","13875","","","response","","","","","","13875","1000","test","3,8,9,1,7,4","6","SubmitButton","13875","3,1,8,9,7,4","forward","false"
"html-keyboard-response","32","202292","0.0-7.0-3.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","210495","0.0-7.0-4.0","1147","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","223442","0.0-7.0-5.0","1147","digit-span","true","0","","12947","","","response","","","","","","12947","1000","test","7,9,6,4,8,3","6","SubmitButton","12947","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","224444","0.0-8.0-0.0","1147","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
