"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1768","0.0-0.0","1118","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","30073","0.0-1.0","1118","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","42028","0.0-2.0-0.0","1118","digit-span","true","0","","11953.399999976158","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","48116","0.0-2.0-1.0","1118","digit-span","true","0","","6087.600000023842","","","instruction","[{""page_index"":0,""viewing_time"":6087.299999952316}]","","","","","","","","","","","","","",""
"instructions","4","51907","0.0-2.0-2.0","1118","digit-span","true","0","","2787.5999999046326","","","instruction","[{""page_index"":0,""viewing_time"":2787.2999999523163}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","53913","0.0-3.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","57321","0.0-3.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","61782","0.0-3.0-2.0","1118","digit-span","true","0","","4460","","","response","","","","","","4460","1000","test","2,9","2","SubmitButton","4460","2,9","forward","true"
"html-keyboard-response","8","62784","0.0-3.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","66191","0.0-3.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","69730","0.0-3.0-5.0","1118","digit-span","true","0","","3537","","","response","","","","","","3537","1000","test","4,6","2","SubmitButton","3537","4,6","forward","true"
"html-keyboard-response","11","70735","0.0-4.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","75343","0.0-4.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","82390","0.0-4.0-2.0","1118","digit-span","true","0","","7046","","","response","","","","","","7046","1000","test","3,8,6","3","SubmitButton","7046","3,8,6","forward","true"
"html-keyboard-response","14","83394","0.0-4.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","88001","0.0-4.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","91941","0.0-4.0-5.0","1118","digit-span","true","0","","3938","","","response","","","","","","3938","1000","test","6,1,2","3","SubmitButton","3938","6,1,2","forward","true"
"html-keyboard-response","17","92942","0.0-5.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","98748","0.0-5.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","104120","0.0-5.0-2.0","1118","digit-span","true","0","","5370","","","response","","","","","","5370","1000","test","3,4,1,7","4","SubmitButton","5370","3,4,1,7","forward","true"
"html-keyboard-response","20","105121","0.0-5.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","110924","0.0-5.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","115856","0.0-5.0-5.0","1118","digit-span","true","0","","4930","","","response","","","","","","4930","1000","test","6,1,5,8","4","SubmitButton","4930","6,1,5,8","forward","true"
"html-keyboard-response","23","116858","0.0-6.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","123864","0.0-6.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","131718","0.0-6.0-2.0","1118","digit-span","true","0","","7852","","","response","","","","","","7852","1000","test","8,4,2,3,9","5","SubmitButton","7852","8,4,2,3,9","forward","true"
"html-keyboard-response","26","132720","0.0-6.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","139724","0.0-6.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","147293","0.0-6.0-5.0","1118","digit-span","true","0","","7568","","","response","","","","","","7568","1000","test","5,2,1,8,6","5","SubmitButton","7568","5,2,1,8,6","forward","true"
"html-keyboard-response","29","148296","0.0-7.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","156501","0.0-7.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","165226","0.0-7.0-2.0","1118","digit-span","true","0","","8723","","","response","","","","","","8723","1000","test","3,8,9,1,7,4","6","SubmitButton","8723","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","166229","0.0-7.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","174437","0.0-7.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","187562","0.0-7.0-5.0","1118","digit-span","true","0","","13123","","","response","","","","","","13123","1000","test","7,9,6,4,8,3","6","SubmitButton","13123","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","188563","0.0-8.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","36","197974","0.0-8.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","5,1,7,4,2,3,8","7","","","","",""
"single-stim-button","37","205604","0.0-8.0-2.0","1118","digit-span","true","0","","7629","","","response","","","","","","7629","1000","test","5,1,7,4,2,3,8","7","SubmitButton","7629","5,1,7,4,2,3,8","forward","true"
"html-keyboard-response","38","206608","0.0-8.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","39","216012","0.0-8.0-4.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","9,8,5,2,1,6,3","7","","","","",""
"single-stim-button","40","225922","0.0-8.0-5.0","1118","digit-span","true","0","","9908","","","response","","","","","","9908","1000","test","9,8,5,2,1,6,3","7","SubmitButton","9908","9,1,5,2,1,6,3","forward","false"
"html-keyboard-response","41","226925","0.0-9.0-0.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>8 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","42","237527","0.0-9.0-1.0","1118","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000,1000]","9600","0","test","1,6,4,5,9,7,6,3","8","","","","",""
"single-stim-button","43","251745","0.0-9.0-2.0","1118","digit-span","true","0","","14216","","","response","","","","","","14216","1000","test","1,6,4,5,9,7,6,3","8","SubmitButton","14216","8,4,2,1,3,6,5,9","forward","false"
"html-keyboard-response","44","252747","0.0-9.0-3.0","1118","digit-span","true","0","","null","<div class = centerbox><div class = center-text>8 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
