"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2463","0.0-0.0","1085","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","12338","0.0-1.0","1085","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","40687","0.0-2.0-0.0","1085","digit-span","true","0","","28346.004999999423","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","58254","0.0-2.0-1.0","1085","digit-span","true","0","","17564.815000001545","","","instruction","[{""page_index"":0,""viewing_time"":17563.255000000936}]","","","","","","","","","","","","","",""
"instructions","4","69075","0.0-2.0-2.0","1085","digit-span","true","0","","9817.519999996875","","","instruction","[{""page_index"":0,""viewing_time"":9816.39499999801}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","71088","0.0-3.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","74519","0.0-3.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","80917","0.0-3.0-2.0","1085","digit-span","true","0","","6383","","","response","","","","","","6383","1000","test","2,9","2","SubmitButton","6383","2,9","forward","true"
"html-keyboard-response","8","81923","0.0-3.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","85334","0.0-3.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","90728","0.0-3.0-5.0","1085","digit-span","true","0","","5387","","","response","","","","","","5387","1000","test","4,6","2","SubmitButton","5387","4,6","forward","true"
"html-keyboard-response","11","91734","0.0-4.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","96343","0.0-4.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","102904","0.0-4.0-2.0","1085","digit-span","true","0","","6550","","","response","","","","","","6550","1000","test","3,8,6","3","SubmitButton","6550","3,8,6","forward","true"
"html-keyboard-response","14","103910","0.0-4.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","108515","0.0-4.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","113070","0.0-4.0-5.0","1085","digit-span","true","0","","4547","","","response","","","","","","4547","1000","test","6,1,2","3","SubmitButton","4547","6,1,2","forward","true"
"html-keyboard-response","17","114079","0.0-5.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","119888","0.0-5.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
