"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2676","0.0-0.0","2028","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5361","0.0-1.0","2028","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9012","0.0-2.0-0.0","2028","2","digit-span","true","0","","3649.100000000093","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","11157","0.0-2.0-1.0","2028","2","digit-span","true","0","","2144.2999999998137","","","instruction","[{""page_index"":0,""viewing_time"":2143.7999999998137}]","","","","","","","","","","","","","",""
"instructions","4","13076","0.0-2.0-2.0","2028","2","digit-span","true","0","","917","","","instruction","[{""page_index"":0,""viewing_time"":916.7000000001863}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","15081","0.0-3.0-0.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","18486","0.0-3.0-1.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","21176","0.0-3.0-2.0","2028","2","digit-span","true","0","","2687","","","response","","","","","","2687","1000","test","2,9","2","SubmitButton","2687","2,9","forward","true"
"html-keyboard-response","8","22179","0.0-3.0-3.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","25583","0.0-3.0-4.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","29399","0.0-3.0-5.0","2028","2","digit-span","true","0","","3814","","","response","","","","","","3814","1000","test","4,6","2","SubmitButton","3814","4,6","forward","true"
"html-keyboard-response","11","30401","0.0-4.0-0.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","35003","0.0-4.0-1.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","38919","0.0-4.0-2.0","2028","2","digit-span","true","0","","3914","","","response","","","","","","3914","1000","test","3,8,6","3","SubmitButton","3914","3,8,6","forward","true"
"html-keyboard-response","14","39921","0.0-4.0-3.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","44524","0.0-4.0-4.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","47297","0.0-4.0-5.0","2028","2","digit-span","true","0","","2772","","","response","","","","","","2772","1000","test","6,1,2","3","SubmitButton","2772","6,1,2","forward","true"
"html-keyboard-response","17","48300","0.0-5.0-0.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","54102","0.0-5.0-1.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","58961","0.0-5.0-2.0","2028","2","digit-span","true","0","","4857","","","response","","","","","","4857","1000","test","3,4,1,7","4","SubmitButton","4857","3,4,1,7","forward","true"
"html-keyboard-response","20","59963","0.0-5.0-3.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","65766","0.0-5.0-4.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","69383","0.0-5.0-5.0","2028","2","digit-span","true","0","","3614","","","response","","","","","","3614","1000","test","6,1,5,8","4","SubmitButton","3614","6,1,5,8","forward","true"
"html-keyboard-response","23","70386","0.0-6.0-0.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","77389","0.0-6.0-1.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","82040","0.0-6.0-2.0","2028","2","digit-span","true","0","","4649","","","response","","","","","","4649","1000","test","8,4,2,3,9","5","SubmitButton","4649","8,4,2,3,9","forward","true"
"html-keyboard-response","26","83042","0.0-6.0-3.0","2028","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","90046","0.0-6.0-4.0","2028","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
