"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1795","0.0-0.0","1015","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10944","0.0-1.0","1015","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","25169","0.0-2.0-0.0","1015","digit-span","true","0","","14223.700000047684","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","48325","0.0-2.0-1.0","1015","digit-span","true","0","","23154.899999976158","","","instruction","[{""page_index"":0,""viewing_time"":23154.5}]","","","","","","","","","","","","","",""
"instructions","4","57637","0.0-2.0-2.0","1015","digit-span","true","0","","8308.800000071526","","","instruction","[{""page_index"":0,""viewing_time"":8308.400000095367}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","59653","0.0-3.0-0.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","63062","0.0-3.0-1.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","75295","0.0-3.0-2.0","1015","digit-span","true","0","","12231","","","response","","","","","","12231","1000","test","2,9","2","SubmitButton","12231","2,9,5","forward","false"
"html-keyboard-response","8","76297","0.0-3.0-3.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","79707","0.0-3.0-4.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","85507","0.0-3.0-5.0","1015","digit-span","true","0","","5798","","","response","","","","","","5798","1000","test","4,6","2","SubmitButton","5798","4,6","forward","true"
"html-keyboard-response","11","86523","0.0-4.0-0.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","91130","0.0-4.0-1.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","99281","0.0-4.0-2.0","1015","digit-span","true","0","","8149","","","response","","","","","","8149","1000","test","3,8,6","3","SubmitButton","8149","3,8,6","forward","true"
"html-keyboard-response","14","100286","0.0-4.0-3.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","104897","0.0-4.0-4.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","114084","0.0-4.0-5.0","1015","digit-span","true","0","","9185","","","response","","","","","","9185","1000","test","6,1,2","3","SubmitButton","9185","6,1,2","forward","true"
"html-keyboard-response","17","115095","0.0-5.0-0.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","120901","0.0-5.0-1.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","130161","0.0-5.0-2.0","1015","digit-span","true","0","","9258","","","response","","","","","","9258","1000","test","3,4,1,7","4","SubmitButton","9258","3,4,1,7","forward","true"
"html-keyboard-response","20","131169","0.0-5.0-3.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","136979","0.0-5.0-4.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","143807","0.0-5.0-5.0","1015","digit-span","true","0","","6825","","","response","","","","","","6825","1000","test","6,1,5,8","4","SubmitButton","6825","6,1,5,8","forward","true"
"html-keyboard-response","23","144809","0.0-6.0-0.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","151821","0.0-6.0-1.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","159957","0.0-6.0-2.0","1015","digit-span","true","0","","8134","","","response","","","","","","8134","1000","test","8,4,2,3,9","5","SubmitButton","8134","8,4,3,2,9","forward","false"
"html-keyboard-response","26","160959","0.0-6.0-3.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","167973","0.0-6.0-4.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","177848","0.0-6.0-5.0","1015","digit-span","true","0","","9874","","","response","","","","","","9874","1000","test","5,2,1,8,6","5","SubmitButton","9874","5,2,1,8,6","forward","true"
"html-keyboard-response","29","178857","0.0-7.0-0.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","187075","0.0-7.0-1.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","198453","0.0-7.0-2.0","1015","digit-span","true","0","","11377","","","response","","","","","","11377","1000","test","3,8,9,1,7,4","6","SubmitButton","11377","8,9,1,7,4","forward","false"
"html-keyboard-response","32","199454","0.0-7.0-3.0","1015","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","207663","0.0-7.0-4.0","1015","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
