"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2129","0.0-0.0","1094","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5622","0.0-1.0","1094","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9677","0.0-2.0-0.0","1094","digit-span","true","0","","4052.5","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","20323","0.0-2.0-1.0","1094","digit-span","true","0","","10645.199999999255","","","instruction","[{""page_index"":0,""viewing_time"":10644.800000000745}]","","","","","","","","","","","","","",""
"instructions","4","29734","0.0-2.0-2.0","1094","digit-span","true","0","","8409.400000002235","","","instruction","[{""page_index"":0,""viewing_time"":8409}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","31740","0.0-3.0-0.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","35148","0.0-3.0-1.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","39154","0.0-3.0-2.0","1094","digit-span","true","0","","4003","","","response","","","","","","4003","1000","test","2,9","2","SubmitButton","4003","2,9","forward","true"
"html-keyboard-response","8","40157","0.0-3.0-3.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","43565","0.0-3.0-4.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","47088","0.0-3.0-5.0","1094","digit-span","true","0","","3522","","","response","","","","","","3522","1000","test","4,6","2","SubmitButton","3522","4,6","forward","true"
"html-keyboard-response","11","48090","0.0-4.0-0.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","52696","0.0-4.0-1.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","57360","0.0-4.0-2.0","1094","digit-span","true","0","","4663","","","response","","","","","","4663","1000","test","3,8,6","3","SubmitButton","4663","3,8,6","forward","true"
"html-keyboard-response","14","58361","0.0-4.0-3.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","62968","0.0-4.0-4.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","66955","0.0-4.0-5.0","1094","digit-span","true","0","","3985","","","response","","","","","","3985","1000","test","6,1,2","3","SubmitButton","3985","6,1,2","forward","true"
"html-keyboard-response","17","67957","0.0-5.0-0.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","73764","0.0-5.0-1.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","86777","0.0-5.0-2.0","1094","digit-span","true","0","","13011","","","response","","","","","","13011","1000","test","3,4,1,7","4","SubmitButton","13011","3,4,1,7","forward","true"
"html-keyboard-response","20","87781","0.0-5.0-3.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","93587","0.0-5.0-4.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","97664","0.0-5.0-5.0","1094","digit-span","true","0","","4075","","","response","","","","","","4075","1000","test","6,1,5,8","4","SubmitButton","4075","6,1,5,8","forward","true"
"html-keyboard-response","23","98665","0.0-6.0-0.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","105672","0.0-6.0-1.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","109781","0.0-6.0-2.0","1094","digit-span","true","0","","4108","","","response","","","","","","4108","1000","test","8,4,2,3,9","5","SubmitButton","4108","8,4,2,3,9","forward","true"
"html-keyboard-response","26","110786","0.0-6.0-3.0","1094","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","117792","0.0-6.0-4.0","1094","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
