"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2708","0.0-0.0","1330","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10983","0.0-1.0","1330","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","18982","0.0-2.0-0.0","1330","2","digit-span","true","0","","7995.5999999940395","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25648","0.0-2.0-1.0","1330","2","digit-span","true","0","","6665.600000023842","","","instruction","[{""page_index"":0,""viewing_time"":6665.200000017881}]","","","","","","","","","","","","","",""
"instructions","4","30361","0.0-2.0-2.0","1330","2","digit-span","true","0","","3710.699999988079","","","instruction","[{""page_index"":0,""viewing_time"":3710.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","32366","0.0-3.0-0.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","35770","0.0-3.0-1.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","39858","0.0-3.0-2.0","1330","2","digit-span","true","0","","4085","","","response","","","","","","4085","1000","test","2,9","2","SubmitButton","4085","2,9","forward","true"
"html-keyboard-response","8","40860","0.0-3.0-3.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","44264","0.0-3.0-4.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","48566","0.0-3.0-5.0","1330","2","digit-span","true","0","","4301","","","response","","","","","","4301","1000","test","4,6","2","SubmitButton","4301","4,6","forward","true"
"html-keyboard-response","11","49568","0.0-4.0-0.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","54172","0.0-4.0-1.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","57934","0.0-4.0-2.0","1330","2","digit-span","true","0","","3760","","","response","","","","","","3760","1000","test","3,8,6","3","SubmitButton","3760","3,8,6","forward","true"
"html-keyboard-response","14","58935","0.0-4.0-3.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","63538","0.0-4.0-4.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","67915","0.0-4.0-5.0","1330","2","digit-span","true","0","","4376","","","response","","","","","","4376","1000","test","6,1,2","3","SubmitButton","4376","6,1,2","forward","true"
"html-keyboard-response","17","68918","0.0-5.0-0.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","74721","0.0-5.0-1.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","79441","0.0-5.0-2.0","1330","2","digit-span","true","0","","4719","","","response","","","","","","4719","1000","test","3,4,1,7","4","SubmitButton","4719","3,4,1,7","forward","true"
"html-keyboard-response","20","80444","0.0-5.0-3.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","86248","0.0-5.0-4.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","90897","0.0-5.0-5.0","1330","2","digit-span","true","0","","4647","","","response","","","","","","4647","1000","test","6,1,5,8","4","SubmitButton","4647","6,1,5,8","forward","true"
"html-keyboard-response","23","91899","0.0-6.0-0.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","98903","0.0-6.0-1.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","105685","0.0-6.0-2.0","1330","2","digit-span","true","0","","6780","","","response","","","","","","6780","1000","test","8,4,2,3,9","5","SubmitButton","6780","8,4,2,3,9","forward","true"
"html-keyboard-response","26","106686","0.0-6.0-3.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","113690","0.0-6.0-4.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","118489","0.0-6.0-5.0","1330","2","digit-span","true","0","","4798","","","response","","","","","","4798","1000","test","5,2,1,8,6","5","SubmitButton","4798","5,2,1,8,6","forward","true"
"html-keyboard-response","29","119491","0.0-7.0-0.0","1330","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","127707","0.0-7.0-1.0","1330","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","134020","0.0-7.0-2.0","1330","2","digit-span","true","0","","6311","","","response","","","","","","6311","1000","test","3,8,9,1,7,4","6","SubmitButton","6311","3,8,9,1,7,4","forward","true"
