"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1943","0.0-0.0","1030","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","15121","0.0-1.0","1030","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","21765","0.0-2.0-0.0","1030","digit-span","true","0","","6641.0999999940395","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","35949","0.0-2.0-1.0","1030","digit-span","true","0","","14178.799999982119","","","instruction","[{""page_index"":0,""viewing_time"":14178.399999976158}]","","","","","","","","","","","","","",""
"instructions","4","44724","0.0-2.0-2.0","1030","digit-span","true","0","","7772.4000000059605","","","instruction","[{""page_index"":0,""viewing_time"":7771.9000000059605}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","46742","0.0-3.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","50160","0.0-3.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","54541","0.0-3.0-2.0","1030","digit-span","true","0","","4378","","","response","","","","","","4378","1000","test","2,9","2","SubmitButton","4378","2,9","forward","true"
"html-keyboard-response","8","55550","0.0-3.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","58962","0.0-3.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","62491","0.0-3.0-5.0","1030","digit-span","true","0","","3526","","","response","","","","","","3526","1000","test","4,6","2","SubmitButton","3526","4,6","forward","true"
"html-keyboard-response","11","63499","0.0-4.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","68115","0.0-4.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","73146","0.0-4.0-2.0","1030","digit-span","true","0","","5028","","","response","","","","","","5028","1000","test","3,8,6","3","SubmitButton","5028","3,8,6","forward","true"
"html-keyboard-response","14","74148","0.0-4.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","78754","0.0-4.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","84064","0.0-4.0-5.0","1030","digit-span","true","0","","5308","","","response","","","","","","5308","1000","test","6,1,2","3","SubmitButton","5308","6,1,2","forward","true"
"html-keyboard-response","17","85072","0.0-5.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","90882","0.0-5.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","101108","0.0-5.0-2.0","1030","digit-span","true","0","","10224","","","response","","","","","","10224","1000","test","3,4,1,7","4","SubmitButton","10224","3,4,1,7","forward","true"
"html-keyboard-response","20","102127","0.0-5.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","107932","0.0-5.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","129622","0.0-5.0-5.0","1030","digit-span","true","0","","21687","","","response","","","","","","21687","1000","test","6,1,5,8","4","SubmitButton","21687","6,1,5,8","forward","true"
"html-keyboard-response","23","130626","0.0-6.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","137640","0.0-6.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","146554","0.0-6.0-2.0","1030","digit-span","true","0","","8912","","","response","","","","","","8912","1000","test","8,4,2,3,9","5","SubmitButton","8912","8,4,2,3,9","forward","true"
"html-keyboard-response","26","147571","0.0-6.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","154582","0.0-6.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","180004","0.0-6.0-5.0","1030","digit-span","true","0","","25420","","","response","","","","","","25420","1000","test","5,2,1,8,6","5","SubmitButton","25420","5,1,3,8,6","forward","false"
"html-keyboard-response","29","181010","0.0-7.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","189219","0.0-7.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","200975","0.0-7.0-2.0","1030","digit-span","true","0","","11754","","","response","","","","","","11754","1000","test","3,8,9,1,7,4","6","SubmitButton","11754","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","201980","0.0-7.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","210191","0.0-7.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","262919","0.0-7.0-5.0","1030","digit-span","true","1","","52726","","","response","","","","","","52726","1000","test","7,9,6,4,8,3","6","SubmitButton","52726","7,1,6,4,8,9","forward","false"
"html-keyboard-response","35","263930","0.0-8.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","36","273339","0.0-8.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","5,1,7,4,2,3,8","7","","","","",""
"single-stim-button","37","290151","0.0-8.0-2.0","1030","digit-span","true","0","","16810","","","response","","","","","","16810","1000","test","5,1,7,4,2,3,8","7","SubmitButton","16810","5,1,7,1,6,3,8","forward","false"
"html-keyboard-response","38","291158","0.0-8.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","39","300566","0.0-8.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","9,8,5,2,1,6,3","7","","","","",""
"single-stim-button","40","324275","0.0-8.0-5.0","1030","digit-span","true","0","","23707","","","response","","","","","","23707","1000","test","9,8,5,2,1,6,3","7","SubmitButton","23707","9,8,5,1,6,2","forward","false"
"html-keyboard-response","41","333755","0.0-11.0","1030","digit-span","true","0","","9478.800000011921","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","42","334761","0.0-12.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","43","338167","0.0-12.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","44","344270","0.0-12.0-2.0","1030","digit-span","true","0","","6101","","","response","","","","","","6101","1000","test","8,2","2","SubmitButton","6101","2,8","practice","true"
"html-keyboard-response","45","354276","0.0-12.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","46","355282","0.0-12.0-4.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","47","358698","0.0-12.0-5.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","48","361653","0.0-12.0-6.0","1030","digit-span","true","0","","2953","","","response","","","","","","2953","1000","test","5,6","2","SubmitButton","2953","6,5","practice","true"
"html-keyboard-response","49","362657","0.0-13.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","50","366065","0.0-13.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","51","370380","0.0-13.0-2.0","1030","digit-span","true","0","","4313","","","response","","","","","","4313","1000","test","2,5","2","SubmitButton","4313","5,2","reverse","true"
"html-keyboard-response","52","371388","0.0-13.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","53","374799","0.0-13.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","54","379407","0.0-13.0-5.0","1030","digit-span","true","0","","4606","","","response","","","","","","4606","1000","test","6,3","2","SubmitButton","4606","3,6","reverse","true"
"html-keyboard-response","55","380411","0.0-14.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","56","385021","0.0-14.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","57","391695","0.0-14.0-2.0","1030","digit-span","true","0","","6673","","","response","","","","","","6673","1000","test","5,7,4","3","SubmitButton","6673","4,7,5","reverse","true"
"html-keyboard-response","58","392700","0.0-14.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","59","397311","0.0-14.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","2,5,9","3","","","","",""
"single-stim-button","60","402495","0.0-14.0-5.0","1030","digit-span","true","0","","5181","","","response","","","","","","5181","1000","test","2,5,9","3","SubmitButton","5181","9,5,2","reverse","true"
"html-keyboard-response","61","403503","0.0-15.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","62","409313","0.0-15.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","7,2,9,6","4","","","","",""
"single-stim-button","63","423294","0.0-15.0-2.0","1030","digit-span","true","0","","13980","","","response","","","","","","13980","1000","test","7,2,9,6","4","SubmitButton","13980","6,9,2,7","reverse","true"
"html-keyboard-response","64","424301","0.0-15.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","65","430107","0.0-15.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","8,4,9,3","4","","","","",""
"single-stim-button","66","447940","0.0-15.0-5.0","1030","digit-span","true","0","","17831","","","response","","","","","","17831","1000","test","8,4,9,3","4","SubmitButton","17831","3,9,4,8","reverse","true"
"html-keyboard-response","67","448947","0.0-16.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","68","455961","0.0-16.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","4,1,3,5,7","5","","","","",""
"single-stim-button","69","482847","0.0-16.0-2.0","1030","digit-span","true","0","","26884","","","response","","","","","","26884","1000","test","4,1,3,5,7","5","SubmitButton","26884","7,5,3,1,4","reverse","true"
"html-keyboard-response","70","483853","0.0-16.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","71","490865","0.0-16.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","9,7,8,5,2","5","","","","",""
"single-stim-button","72","510206","0.0-16.0-5.0","1030","digit-span","true","0","","19340","","","response","","","","","","19340","1000","test","9,7,8,5,2","5","SubmitButton","19340","2,5,8,7,9","reverse","true"
"html-keyboard-response","73","511209","0.0-17.0-0.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","74","519417","0.0-17.0-1.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","1,6,5,2,9,8","6","","","","",""
"single-stim-button","75","546057","0.0-17.0-2.0","1030","digit-span","true","0","","26638","","","response","","","","","","26638","1000","test","1,6,5,2,9,8","6","SubmitButton","26638","8,5,6,2,3,1","reverse","false"
"html-keyboard-response","76","547068","0.0-17.0-3.0","1030","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","77","555277","0.0-17.0-4.0","1030","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,6,7,1,9,4","6","","","","",""
"single-stim-button","78","637605","0.0-17.0-5.0","1030","digit-span","true","0","","82326","","","response","","","","","","82326","1000","test","3,6,7,1,9,4","6","SubmitButton","82326","4,1,5,2,3,6","reverse","false"
