"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","4094","0.0-0.0","2161","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","9476","0.0-1.0","2161","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","26204","0.0-2.0-0.0","2161","1","digit-span","true","0","","16724.30000001192","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","41253","0.0-2.0-1.0","2161","1","digit-span","true","0","","15049","","","instruction","[{""page_index"":0,""viewing_time"":15048.800000011921}]","","","","","","","","","","","","","",""
"instructions","4","54581","0.0-2.0-2.0","2161","1","digit-span","true","0","","12325.199999988079","","","instruction","[{""page_index"":0,""viewing_time"":12325}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","56585","0.0-3.0-0.0","2161","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","59997","0.0-3.0-1.0","2161","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","67889","0.0-3.0-2.0","2161","1","digit-span","true","0","","7890","","","response","","","","","","7890","1000","test","2,9","2","SubmitButton","7890","2,9","forward","true"
"html-keyboard-response","8","68891","0.0-3.0-3.0","2161","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","72295","0.0-3.0-4.0","2161","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","76124","0.0-3.0-5.0","2161","1","digit-span","true","0","","3828","","","response","","","","","","3828","1000","test","4,6","2","SubmitButton","3828","4,6","forward","true"
"html-keyboard-response","11","77128","0.0-4.0-0.0","2161","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","81734","0.0-4.0-1.0","2161","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","90610","0.0-4.0-2.0","2161","1","digit-span","true","0","","8875","","","response","","","","","","8875","1000","test","3,8,6","3","SubmitButton","8875","3,8,6,6","forward","false"
"html-keyboard-response","14","91613","0.0-4.0-3.0","2161","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","96218","0.0-4.0-4.0","2161","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","100516","0.0-4.0-5.0","2161","1","digit-span","true","0","","4297","","","response","","","","","","4297","1000","test","6,1,2","3","SubmitButton","4297","1,2,2","forward","false"
"html-keyboard-response","17","110650","0.0-11.0","2161","1","digit-span","true","0","","10131.699999988079","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","18","111652","0.0-12.0-0.0","2161","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
