"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1913","0.0-0.0","1112","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","12173","0.0-1.0","1112","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","24291","0.0-2.0-0.0","1112","digit-span","true","0","","12113.600000000559","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","39015","0.0-2.0-1.0","1112","digit-span","true","0","","14718.899999999441","","","instruction","[{""page_index"":0,""viewing_time"":14718.099999999627}]","","","","","","","","","","","","","",""
"instructions","4","75851","0.0-2.0-2.0","1112","digit-span","true","0","","35832.59999999963","","","instruction","[{""page_index"":0,""viewing_time"":35832.09999999963}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","77859","0.0-3.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","81272","0.0-3.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","85124","0.0-3.0-2.0","1112","digit-span","true","0","","3846","","","response","","","","","","3846","1000","test","2,9","2","SubmitButton","3846","2,9","forward","true"
"html-keyboard-response","8","86128","0.0-3.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","89535","0.0-3.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","92421","0.0-3.0-5.0","1112","digit-span","true","0","","2883","","","response","","","","","","2883","1000","test","4,6","2","SubmitButton","2883","4,6","forward","true"
"html-keyboard-response","11","93424","0.0-4.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","98029","0.0-4.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","101990","0.0-4.0-2.0","1112","digit-span","true","0","","3958","","","response","","","","","","3958","1000","test","3,8,6","3","SubmitButton","3958","8,6","forward","false"
"html-keyboard-response","14","102993","0.0-4.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","107598","0.0-4.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","111211","0.0-4.0-5.0","1112","digit-span","true","0","","3610","","","response","","","","","","3610","1000","test","6,1,2","3","SubmitButton","3610","6,2,1","forward","false"
"html-keyboard-response","17","126240","0.0-11.0","1112","digit-span","true","0","","15026.599999999627","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","18","127244","0.0-12.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","19","130648","0.0-12.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","20","134273","0.0-12.0-2.0","1112","digit-span","true","0","","3622","","","response","","","","","","3622","1000","test","8,2","2","SubmitButton","3622","2,8","practice","true"
"html-keyboard-response","21","144278","0.0-12.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","22","145281","0.0-12.0-4.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","23","148687","0.0-12.0-5.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","24","151008","0.0-12.0-6.0","1112","digit-span","true","0","","2318","","","response","","","","","","2318","1000","test","5,6","2","SubmitButton","2318","6,5","practice","true"
"html-keyboard-response","25","152011","0.0-13.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","26","155417","0.0-13.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","27","158216","0.0-13.0-2.0","1112","digit-span","true","0","","2796","","","response","","","","","","2796","1000","test","2,5","2","SubmitButton","2796","5,2","reverse","true"
"html-keyboard-response","28","159217","0.0-13.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","29","162624","0.0-13.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","30","165575","0.0-13.0-5.0","1112","digit-span","true","0","","2947","","","response","","","","","","2947","1000","test","6,3","2","SubmitButton","2947","3,6","reverse","true"
"html-keyboard-response","31","166578","0.0-14.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","32","171185","0.0-14.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","33","175853","0.0-14.0-2.0","1112","digit-span","true","0","","4664","","","response","","","","","","4664","1000","test","5,7,4","3","SubmitButton","4664","4,7,5","reverse","true"
"html-keyboard-response","34","176856","0.0-14.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","35","181463","0.0-14.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","2,5,9","3","","","","",""
"single-stim-button","36","189163","0.0-14.0-5.0","1112","digit-span","true","0","","7697","","","response","","","","","","7697","1000","test","2,5,9","3","SubmitButton","7697","9,5,2","reverse","true"
"html-keyboard-response","37","190167","0.0-15.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","38","195972","0.0-15.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","7,2,9,6","4","","","","",""
"single-stim-button","39","228769","0.0-15.0-2.0","1112","digit-span","true","0","","32794","","","response","","","","","","32794","1000","test","7,2,9,6","4","SubmitButton","32794","6,9,2,7","reverse","true"
"html-keyboard-response","40","229773","0.0-15.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","41","235577","0.0-15.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","8,4,9,3","4","","","","",""
"single-stim-button","42","297966","0.0-15.0-5.0","1112","digit-span","true","0","","62385","","","response","","","","","","62385","1000","test","8,4,9,3","4","SubmitButton","62385","3,9,4,8","reverse","true"
"html-keyboard-response","43","298969","0.0-16.0-0.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","44","305975","0.0-16.0-1.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","4,1,3,5,7","5","","","","",""
"single-stim-button","45","318286","0.0-16.0-2.0","1112","digit-span","true","0","","12308","","","response","","","","","","12308","1000","test","4,1,3,5,7","5","SubmitButton","12308","7,5,3,4,1","reverse","false"
"html-keyboard-response","46","319289","0.0-16.0-3.0","1112","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","47","326295","0.0-16.0-4.0","1112","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","9,7,8,5,2","5","","","","",""
"single-stim-button","48","354433","0.0-16.0-5.0","1112","digit-span","true","0","","28135","","","response","","","","","","28135","1000","test","9,7,8,5,2","5","SubmitButton","28135","2,5,7,8,2","reverse","false"
