"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2298","0.0-0.0","1180","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5493","0.0-1.0","1180","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9161","0.0-2.0-0.0","1180","digit-span","true","0","","3659.2999999523163","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","17627","0.0-2.0-1.0","1180","digit-span","true","0","","8465.799999952316","","","instruction","[{""page_index"":0,""viewing_time"":8465.399999856949}]","","","","","","","","","","","","","",""
"instructions","4","21072","0.0-2.0-2.0","1180","digit-span","true","0","","2433","","","instruction","[{""page_index"":0,""viewing_time"":2432.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","23096","0.0-3.0-0.0","1180","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","26529","0.0-3.0-1.0","1180","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","36497","0.0-3.0-2.0","1180","digit-span","true","0","","9966","","","response","","","","","","9966","1000","test","2,9","2","SubmitButton","9966","2,9","forward","true"
"html-keyboard-response","8","37501","0.0-3.0-3.0","1180","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","40910","0.0-3.0-4.0","1180","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","45295","0.0-3.0-5.0","1180","digit-span","true","0","","4383","","","response","","","","","","4383","1000","test","4,6","2","SubmitButton","4383","4,6","forward","true"
"html-keyboard-response","11","46297","0.0-4.0-0.0","1180","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
