"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","694","0.0-0.0","2232","2","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7129","0.0-1.0","2232","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","20222","0.0-2.0-0.0","2232","2","digit-span","true","0","","13091","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","22646","0.0-2.0-1.0","2232","2","digit-span","true","0","","2423.7999999970198","","","instruction","[{""page_index"":0,""viewing_time"":2423.6000000089407}]","","","","","","","","","","","","","",""
"instructions","4","29171","0.0-2.0-2.0","2232","2","digit-span","true","0","","5518.4000000059605","","","instruction","[{""page_index"":0,""viewing_time"":5518.20000000298}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","31189","0.0-3.0-0.0","2232","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","34613","0.0-3.0-1.0","2232","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","43638","0.0-3.0-2.0","2232","2","digit-span","true","0","","9023","","","response","","","","","","9023","1000","test","2,9","2","SubmitButton","9023","2,9","forward","true"
"html-keyboard-response","8","44645","0.0-3.0-3.0","2232","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48058","0.0-3.0-4.0","2232","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","52517","0.0-3.0-5.0","2232","2","digit-span","true","0","","4458","","","response","","","","","","4458","1000","test","4,6","2","SubmitButton","4458","4,6","forward","true"
