"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3109","0.0-0.0","2053","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6457","0.0-1.0","2053","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12211","0.0-2.0-0.0","2053","1","digit-span","true","0","","5751.099999904633","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","21468","0.0-2.0-1.0","2053","1","digit-span","true","0","","9256.700000047684","","","instruction","[{""page_index"":0,""viewing_time"":9256.200000047684}]","","","","","","","","","","","","","",""
"instructions","4","29418","0.0-2.0-2.0","2053","1","digit-span","true","0","","6948.799999952316","","","instruction","[{""page_index"":0,""viewing_time"":6948.599999904633}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","31422","0.0-3.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","34828","0.0-3.0-1.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","41839","0.0-3.0-2.0","2053","1","digit-span","true","0","","7008","","","response","","","","","","7008","1000","test","2,9","2","SubmitButton","7008","2,9","forward","true"
"html-keyboard-response","8","42841","0.0-3.0-3.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","46244","0.0-3.0-4.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","50526","0.0-3.0-5.0","2053","1","digit-span","true","0","","4281","","","response","","","","","","4281","1000","test","4,6","2","SubmitButton","4281","4,6","forward","true"
"html-keyboard-response","11","51528","0.0-4.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","56131","0.0-4.0-1.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","61261","0.0-4.0-2.0","2053","1","digit-span","true","0","","5129","","","response","","","","","","5129","1000","test","3,8,6","3","SubmitButton","5129","3,8,6","forward","true"
"html-keyboard-response","14","62263","0.0-4.0-3.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","66866","0.0-4.0-4.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","72130","0.0-4.0-5.0","2053","1","digit-span","true","0","","5262","","","response","","","","","","5262","1000","test","6,1,2","3","SubmitButton","5262","6,1,2","forward","true"
"html-keyboard-response","17","73132","0.0-5.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","78935","0.0-5.0-1.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","86467","0.0-5.0-2.0","2053","1","digit-span","true","0","","7530","","","response","","","","","","7530","1000","test","3,4,1,7","4","SubmitButton","7530","3,4,1,7","forward","true"
"html-keyboard-response","20","87469","0.0-5.0-3.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","93272","0.0-5.0-4.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","98255","0.0-5.0-5.0","2053","1","digit-span","true","0","","4980","","","response","","","","","","4980","1000","test","6,1,5,8","4","SubmitButton","4980","6,1,5,8","forward","true"
"html-keyboard-response","23","99258","0.0-6.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","106261","0.0-6.0-1.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","112780","0.0-6.0-2.0","2053","1","digit-span","true","0","","6517","","","response","","","","","","6517","1000","test","8,4,2,3,9","5","SubmitButton","6517","8,4,2,3,9","forward","true"
"html-keyboard-response","26","113782","0.0-6.0-3.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","120785","0.0-6.0-4.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","127992","0.0-6.0-5.0","2053","1","digit-span","true","0","","7205","","","response","","","","","","7205","1000","test","5,2,1,8,6","5","SubmitButton","7205","5,2,1,8,6","forward","true"
"html-keyboard-response","29","128995","0.0-7.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","137198","0.0-7.0-1.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","148747","0.0-7.0-2.0","2053","1","digit-span","true","0","","11547","","","response","","","","","","11547","1000","test","3,8,9,1,7,4","6","SubmitButton","11547","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","149749","0.0-7.0-3.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","157952","0.0-7.0-4.0","2053","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","166866","0.0-7.0-5.0","2053","1","digit-span","true","0","","8913","","","response","","","","","","8913","1000","test","7,9,6,4,8,3","6","SubmitButton","8913","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","167870","0.0-8.0-0.0","2053","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
