"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2167","0.0-0.0","1098","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6796","0.0-1.0","1098","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9711","0.0-2.0-0.0","1098","digit-span","true","0","","2910.2000000001863","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25711","0.0-2.0-1.0","1098","digit-span","true","0","","15998.599999999627","","","instruction","[{""page_index"":0,""viewing_time"":15997.799999999814}]","","","","","","","","","","","","","",""
"instructions","4","28889","0.0-2.0-2.0","1098","digit-span","true","0","","2170.4000000003725","","","instruction","[{""page_index"":0,""viewing_time"":2169.7000000001863}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","30905","0.0-3.0-0.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","34326","0.0-3.0-1.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","38117","0.0-3.0-2.0","1098","digit-span","true","0","","3784","","","response","","","","","","3784","1000","test","2,9","2","SubmitButton","3784","2,9","forward","true"
"html-keyboard-response","8","39123","0.0-3.0-3.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","42535","0.0-3.0-4.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","47623","0.0-3.0-5.0","1098","digit-span","true","0","","5084","","","response","","","","","","5084","1000","test","4,6","2","SubmitButton","5084","4,6","forward","true"
"html-keyboard-response","11","48633","0.0-4.0-0.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","53240","0.0-4.0-1.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","57354","0.0-4.0-2.0","1098","digit-span","true","0","","4112","","","response","","","","","","4112","1000","test","3,8,6","3","SubmitButton","4112","3,8,6","forward","true"
"html-keyboard-response","14","58359","0.0-4.0-3.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","62968","0.0-4.0-4.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","66411","0.0-4.0-5.0","1098","digit-span","true","0","","3440","","","response","","","","","","3440","1000","test","6,1,2","3","SubmitButton","3440","6,1,2","forward","true"
"html-keyboard-response","17","67421","0.0-5.0-0.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","73231","0.0-5.0-1.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","77826","0.0-5.0-2.0","1098","digit-span","true","0","","4591","","","response","","","","","","4591","1000","test","3,4,1,7","4","SubmitButton","4591","3,4,1,7","forward","true"
"html-keyboard-response","20","78834","0.0-5.0-3.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","84646","0.0-5.0-4.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","88756","0.0-5.0-5.0","1098","digit-span","true","0","","4106","","","response","","","","","","4106","1000","test","6,1,5,8","4","SubmitButton","4106","6,1,5,8","forward","true"
"html-keyboard-response","23","89763","0.0-6.0-0.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","96772","0.0-6.0-1.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","104856","0.0-6.0-2.0","1098","digit-span","true","0","","8082","","","response","","","","","","8082","1000","test","8,4,2,3,9","5","SubmitButton","8082","8,4,2,3,9","forward","true"
"html-keyboard-response","26","105865","0.0-6.0-3.0","1098","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","112880","0.0-6.0-4.0","1098","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
