"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3054","0.0-0.0","2168","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","9273","0.0-1.0","2168","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","16062","0.0-2.0-0.0","2168","2","digit-span","true","0","","6786.700000047684","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25498","0.0-2.0-1.0","2168","2","digit-span","true","0","","9435.5","","","instruction","[{""page_index"":0,""viewing_time"":9435.299999952316}]","","","","","","","","","","","","","",""
"instructions","4","33214","0.0-2.0-2.0","2168","2","digit-span","true","0","","6710","","","instruction","[{""page_index"":0,""viewing_time"":6709.900000095367}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","35219","0.0-3.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","38626","0.0-3.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","43824","0.0-3.0-2.0","2168","2","digit-span","true","0","","5197","","","response","","","","","","5197","1000","test","2,9","2","SubmitButton","5197","2,9","forward","true"
"html-keyboard-response","8","44826","0.0-3.0-3.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48229","0.0-3.0-4.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","51731","0.0-3.0-5.0","2168","2","digit-span","true","0","","3501","","","response","","","","","","3501","1000","test","4,6","2","SubmitButton","3501","4,6","forward","true"
"html-keyboard-response","11","52733","0.0-4.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","57336","0.0-4.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","61381","0.0-4.0-2.0","2168","2","digit-span","true","0","","4045","","","response","","","","","","4045","1000","test","3,8,6","3","SubmitButton","4045","3,8,6","forward","true"
"html-keyboard-response","14","62384","0.0-4.0-3.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","66987","0.0-4.0-4.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","70397","0.0-4.0-5.0","2168","2","digit-span","true","0","","3410","","","response","","","","","","3410","1000","test","6,1,2","3","SubmitButton","3410","6,1,2","forward","true"
"html-keyboard-response","17","71398","0.0-5.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","77201","0.0-5.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","80999","0.0-5.0-2.0","2168","2","digit-span","true","0","","3797","","","response","","","","","","3797","1000","test","3,4,1,7","4","SubmitButton","3797","3,4,1,7","forward","true"
"html-keyboard-response","20","82001","0.0-5.0-3.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","87814","0.0-5.0-4.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","92097","0.0-5.0-5.0","2168","2","digit-span","true","0","","4282","","","response","","","","","","4282","1000","test","6,1,5,8","4","SubmitButton","4282","6,1,5,8","forward","true"
"html-keyboard-response","23","93098","0.0-6.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","100102","0.0-6.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","105911","0.0-6.0-2.0","2168","2","digit-span","true","0","","5808","","","response","","","","","","5808","1000","test","8,4,2,3,9","5","SubmitButton","5808","8,4,2,3,9","forward","true"
"html-keyboard-response","26","106912","0.0-6.0-3.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","113915","0.0-6.0-4.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","120251","0.0-6.0-5.0","2168","2","digit-span","true","0","","6335","","","response","","","","","","6335","1000","test","5,2,1,8,6","5","SubmitButton","6335","5,2,1,8,6","forward","true"
"html-keyboard-response","29","121252","0.0-7.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","129456","0.0-7.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","135737","0.0-7.0-2.0","2168","2","digit-span","true","0","","6281","","","response","","","","","","6281","1000","test","3,8,9,1,7,4","6","SubmitButton","6281","3,1,9,4,7,4","forward","false"
"html-keyboard-response","32","136739","0.0-7.0-3.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","144943","0.0-7.0-4.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","157145","0.0-7.0-5.0","2168","2","digit-span","true","0","","12202","","","response","","","","","","12202","1000","test","7,9,6,4,8,3","6","SubmitButton","12202","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","158146","0.0-8.0-0.0","2168","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","36","167548","0.0-8.0-1.0","2168","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","5,1,7,4,2,3,8","7","","","","",""
"single-stim-button","37","180054","0.0-8.0-2.0","2168","2","digit-span","true","0","","12504","","","response","","","","","","12504","1000","test","5,1,7,4,2,3,8","7","SubmitButton","12504","7,1,2,6,4,3,8","forward","false"
