"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2639","0.0-0.0","1245","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10904","0.0-1.0","1245","digit-span","true","1","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","14641","0.0-2.0-0.0","1245","digit-span","true","0","","3735.8000000715256","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19114","0.0-2.0-1.0","1245","digit-span","true","0","","4473.100000023842","","","instruction","[{""page_index"":0,""viewing_time"":4472.800000071526}]","","","","","","","","","","","","","",""
"instructions","4","22245","0.0-2.0-2.0","1245","digit-span","true","0","","2118.4000000953674","","","instruction","[{""page_index"":0,""viewing_time"":2118.2000000476837}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","24271","0.0-3.0-0.0","1245","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","27695","0.0-3.0-1.0","1245","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","31708","0.0-3.0-2.0","1245","digit-span","true","0","","4012","","","response","","","","","","4012","1000","test","2,9","2","SubmitButton","4012","2,9","forward","true"
"html-keyboard-response","8","32710","0.0-3.0-3.0","1245","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","36112","0.0-3.0-4.0","1245","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
