"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2815","0.0-0.0","2044","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6536","0.0-1.0","2044","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","23132","0.0-2.0-0.0","2044","2","digit-span","true","0","","16589.5","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","28747","0.0-2.0-1.0","2044","2","digit-span","true","0","","5614.5","","","instruction","[{""page_index"":0,""viewing_time"":5613.199999988079}]","","","","","","","","","","","","","",""
"instructions","4","35610","0.0-2.0-2.0","2044","2","digit-span","true","0","","5841.199999988079","","","instruction","[{""page_index"":0,""viewing_time"":5840.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","37621","0.0-3.0-0.0","2044","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","41046","0.0-3.0-1.0","2044","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","45501","0.0-3.0-2.0","2044","2","digit-span","true","0","","4451","","","response","","","","","","4451","1000","test","2,9","2","SubmitButton","4451","2,9","forward","true"
"html-keyboard-response","8","46509","0.0-3.0-3.0","2044","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","49917","0.0-3.0-4.0","2044","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","52604","0.0-3.0-5.0","2044","2","digit-span","true","0","","2684","","","response","","","","","","2684","1000","test","4,6","2","SubmitButton","2684","4,6","forward","true"
"html-keyboard-response","11","53614","0.0-4.0-0.0","2044","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","58230","0.0-4.0-1.0","2044","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","63179","0.0-4.0-2.0","2044","2","digit-span","true","0","","4947","","","response","","","","","","4947","1000","test","3,8,6","3","SubmitButton","4947","3,8,6","forward","true"
"html-keyboard-response","14","64188","0.0-4.0-3.0","2044","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","68805","0.0-4.0-4.0","2044","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","72076","0.0-4.0-5.0","2044","2","digit-span","true","0","","3269","","","response","","","","","","3269","1000","test","6,1,2","3","SubmitButton","3269","6,1,2","forward","true"
"html-keyboard-response","17","73081","0.0-5.0-0.0","2044","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","78893","0.0-5.0-1.0","2044","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","82444","0.0-5.0-2.0","2044","2","digit-span","true","0","","3549","","","response","","","","","","3549","1000","test","3,4,1,7","4","SubmitButton","3549","3,4,1,7","forward","true"
