"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3123","0.0-0.0","2062","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6706","0.0-1.0","2062","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","11545","0.0-2.0-0.0","2062","2","digit-span","true","0","","4836.600000000093","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25003","0.0-2.0-1.0","2062","2","digit-span","true","0","","13457.599999999627","","","instruction","[{""page_index"":0,""viewing_time"":13457.299999999814}]","","","","","","","","","","","","","",""
"instructions","4","33249","0.0-2.0-2.0","2062","2","digit-span","true","0","","7231.600000000093","","","instruction","[{""page_index"":0,""viewing_time"":7231.399999999907}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","35259","0.0-3.0-0.0","2062","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","38674","0.0-3.0-1.0","2062","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","43596","0.0-3.0-2.0","2062","2","digit-span","true","0","","4920","","","response","","","","","","4920","1000","test","2,9","2","SubmitButton","4920","2,9","forward","true"
"html-keyboard-response","8","44602","0.0-3.0-3.0","2062","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48018","0.0-3.0-4.0","2062","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","53304","0.0-3.0-5.0","2062","2","digit-span","true","0","","5284","","","response","","","","","","5284","1000","test","4,6","2","SubmitButton","5284","","forward","false"
"html-keyboard-response","11","54314","0.0-4.0-0.0","2062","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","58929","0.0-4.0-1.0","2062","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","64902","0.0-4.0-2.0","2062","2","digit-span","true","0","","5971","","","response","","","","","","5971","1000","test","3,8,6","3","SubmitButton","5971","3,8,6","forward","true"
"html-keyboard-response","14","65906","0.0-4.0-3.0","2062","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","70521","0.0-4.0-4.0","2062","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","75659","0.0-4.0-5.0","2062","2","digit-span","true","0","","5136","","","response","","","","","","5136","1000","test","6,1,2","3","SubmitButton","5136","6,1,2","forward","true"
