"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3111","0.0-0.0","10005","1","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5155","0.0-1.0","10005","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6063","0.0-2.0-0.0","10005","1","digit-span","true","0","","904.8999999761581","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","7100","0.0-2.0-1.0","10005","1","digit-span","true","0","","1036.4000000357628","","","instruction","[{""page_index"":0,""viewing_time"":1035.9000000357628}]","","","","","","","","","","","","","",""
"instructions","4","9291","0.0-2.0-2.0","10005","1","digit-span","true","0","","1182.800000011921","","","instruction","[{""page_index"":0,""viewing_time"":1182.3999999761581}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","11307","0.0-3.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","14723","0.0-3.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","16493","0.0-3.0-2.0","10005","1","digit-span","true","0","","1767","","","response","","","","","","1767","1000","test","2,9","2","SubmitButton","1767","2,3","forward","false"
"html-keyboard-response","8","17502","0.0-3.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","20915","0.0-3.0-4.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","22328","0.0-3.0-5.0","10005","1","digit-span","true","0","","1412","","","response","","","","","","1412","1000","test","4,6","2","SubmitButton","1412","1,2","forward","false"
"html-keyboard-response","11","23166","0.0-11.0","10005","1","digit-span","true","0","","837.6999999880791","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","24172","0.0-12.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","13","27585","0.0-12.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","14","29028","0.0-12.0-2.0","10005","1","digit-span","true","0","","1441","","","response","","","","","","1441","1000","test","8,2","2","SubmitButton","1441","1,2","practice","false"
"html-keyboard-response","15","39036","0.0-12.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:red"">No, you should enter ""2—8"".<br><br>You saw ""8—2"", so to enter it <strong>backward</strong>, you would press ""2—8"".</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","16","40044","0.0-12.0-4.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","17","43451","0.0-12.0-5.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","18","44968","0.0-12.0-6.0","10005","1","digit-span","true","0","","1515","","","response","","","","","","1515","1000","test","5,6","2","SubmitButton","1515","1,2","practice","false"
"html-keyboard-response","19","45980","0.0-13.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","20","49390","0.0-13.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","21","51089","0.0-13.0-2.0","10005","1","digit-span","true","0","","1698","","","response","","","","","","1698","1000","test","2,5","2","SubmitButton","1698","1,2","reverse","false"
"html-keyboard-response","22","52097","0.0-13.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","23","55514","0.0-13.0-4.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","24","57181","0.0-13.0-5.0","10005","1","digit-span","true","0","","1667","","","response","","","","","","1667","1000","test","6,3","2","SubmitButton","1667","1,2","reverse","false"
