"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3379","0.0-0.0","10005","1","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5497","0.0-1.0","10005","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7122","0.0-2.0-0.0","10005","1","digit-span","true","0","","1621.9000000357628","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","7852","0.0-2.0-1.0","10005","1","digit-span","true","0","","729","","","instruction","[{""page_index"":0,""viewing_time"":728.4000000357628}]","","","","","","","","","","","","","",""
"instructions","4","9866","0.0-2.0-2.0","10005","1","digit-span","true","0","","1003.9000000357628","","","instruction","[{""page_index"":0,""viewing_time"":1003.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","11880","0.0-3.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","15296","0.0-3.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","16814","0.0-3.0-2.0","10005","1","digit-span","true","0","","1516","","","response","","","","","","1516","1000","test","2,9","2","SubmitButton","1516","2,3","forward","false"
"html-keyboard-response","8","17817","0.0-3.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","21230","0.0-3.0-4.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","23410","0.0-3.0-5.0","10005","1","digit-span","true","0","","2178","","","response","","","","","","2178","1000","test","4,6","2","SubmitButton","2178","2,3","forward","false"
"html-keyboard-response","11","24315","0.0-11.0","10005","1","digit-span","true","0","","902.1999999880791","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","25329","0.0-12.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","13","28742","0.0-12.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","14","30738","0.0-12.0-2.0","10005","1","digit-span","true","0","","1995","","","response","","","","","","1995","1000","test","8,2","2","SubmitButton","1995","1,2","practice","false"
"html-keyboard-response","15","40742","0.0-12.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:red"">No, you should enter ""2—8"".<br><br>You saw ""8—2"", so to enter it <strong>backward</strong>, you would press ""2—8"".</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","16","41753","0.0-12.0-4.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","17","45166","0.0-12.0-5.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","18","46702","0.0-12.0-6.0","10005","1","digit-span","true","0","","1534","","","response","","","","","","1534","1000","test","5,6","2","SubmitButton","1534","1,2","practice","false"
"html-keyboard-response","19","47711","0.0-13.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","20","51124","0.0-13.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","21","52825","0.0-13.0-2.0","10005","1","digit-span","true","0","","1699","","","response","","","","","","1699","1000","test","2,5","2","SubmitButton","1699","1,2","reverse","false"
"html-keyboard-response","22","53829","0.0-13.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","23","57245","0.0-13.0-4.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","24","59016","0.0-13.0-5.0","10005","1","digit-span","true","0","","1769","","","response","","","","","","1769","1000","test","6,3","2","SubmitButton","1769","1,2","reverse","false"
"image-keyboard-response","25","60642","0.0-20.0","10005","1","digit-span","true","0","","1623.3999999761581","img/trophy2.jpeg","13","end","","","","","","","","","","","","","","",""
