"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1681","0.0-0.0","1003","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7240","0.0-1.0","1003","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12849","0.0-2.0-0.0","1003","digit-span","true","0","","5607.485000000452","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","18747","0.0-2.0-1.0","1003","digit-span","true","0","","5897.035000001779","","","instruction","[{""page_index"":0,""viewing_time"":5896.450000000186}]","","","","","","","","","","","","","",""
"instructions","4","28623","0.0-2.0-2.0","1003","digit-span","true","0","","8871.180000001914","","","instruction","[{""page_index"":0,""viewing_time"":8870.844999997644}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","30632","0.0-3.0-0.0","1003","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","34040","0.0-3.0-1.0","1003","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","61693","0.0-3.0-2.0","1003","digit-span","true","0","","27650","","","response","","","","","","27650","1000","test","2,9","2","SubmitButton","27650","1,1,2,9","forward","false"
"html-keyboard-response","8","62697","0.0-3.0-3.0","1003","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","66105","0.0-3.0-4.0","1003","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","74171","0.0-3.0-5.0","1003","digit-span","true","0","","8064","","","response","","","","","","8064","1000","test","4,6","2","SubmitButton","8064","1,1,4,6","forward","false"
"html-keyboard-response","11","102310","0.0-11.0","1003","digit-span","true","0","","28136.509999996633","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","103311","0.0-12.0-0.0","1003","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
