"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2750","0.0-0.0","1310","2","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7051","0.0-1.0","1310","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","14124","0.0-2.0-0.0","1310","2","digit-span","true","0","","7072.10000000149","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","23869","0.0-2.0-1.0","1310","2","digit-span","true","0","","9744","","","instruction","[{""page_index"":0,""viewing_time"":9743.800000000745}]","","","","","","","","","","","","","",""
"instructions","4","29695","0.0-2.0-2.0","1310","2","digit-span","true","0","","4821.60000000149","","","instruction","[{""page_index"":0,""viewing_time"":4821.400000002235}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","31700","0.0-3.0-0.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","35108","0.0-3.0-1.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","39725","0.0-3.0-2.0","1310","2","digit-span","true","0","","4616","","","response","","","","","","4616","1000","test","2,9","2","SubmitButton","4616","2,9","forward","true"
"html-keyboard-response","8","40727","0.0-3.0-3.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","44134","0.0-3.0-4.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","48172","0.0-3.0-5.0","1310","2","digit-span","true","0","","4036","","","response","","","","","","4036","1000","test","4,6","2","SubmitButton","4036","4,6","forward","true"
"html-keyboard-response","11","49173","0.0-4.0-0.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","53783","0.0-4.0-1.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","60430","0.0-4.0-2.0","1310","2","digit-span","true","0","","6647","","","response","","","","","","6647","1000","test","3,8,6","3","SubmitButton","6647","3,8,6","forward","true"
"html-keyboard-response","14","61434","0.0-4.0-3.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","66043","0.0-4.0-4.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","70452","0.0-4.0-5.0","1310","2","digit-span","true","0","","4408","","","response","","","","","","4408","1000","test","6,1,2","3","SubmitButton","4408","6,1,2","forward","true"
