"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1837","0.0-0.0","1041","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7230","0.0-1.0","1041","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","18422","0.0-2.0-0.0","1041","digit-span","true","0","","11189.60000000894","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","33841","0.0-2.0-1.0","1041","digit-span","true","0","","15418.70000000298","","","instruction","[{""page_index"":0,""viewing_time"":15418.20000000298}]","","","","","","","","","","","","","",""
"instructions","4","46923","0.0-2.0-2.0","1041","digit-span","true","0","","12064.5","","","instruction","[{""page_index"":0,""viewing_time"":12064.10000000894}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","48932","0.0-3.0-0.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","52348","0.0-3.0-1.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","59669","0.0-3.0-2.0","1041","digit-span","true","0","","7318","","","response","","","","","","7318","1000","test","2,9","2","SubmitButton","7318","2,9","forward","true"
"html-keyboard-response","8","60671","0.0-3.0-3.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","64078","0.0-3.0-4.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","68936","0.0-3.0-5.0","1041","digit-span","true","0","","4856","","","response","","","","","","4856","1000","test","4,6","2","SubmitButton","4856","4,6","forward","true"
"html-keyboard-response","11","69948","0.0-4.0-0.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","74559","0.0-4.0-1.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","80129","0.0-4.0-2.0","1041","digit-span","true","0","","5568","","","response","","","","","","5568","1000","test","3,8,6","3","SubmitButton","5568","3,8,6","forward","true"
"html-keyboard-response","14","81149","0.0-4.0-3.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","85778","0.0-4.0-4.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","91855","0.0-4.0-5.0","1041","digit-span","true","0","","6075","","","response","","","","","","6075","1000","test","6,1,2","3","SubmitButton","6075","6,1,2","forward","true"
"html-keyboard-response","17","92859","0.0-5.0-0.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","98669","0.0-5.0-1.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","114102","0.0-5.0-2.0","1041","digit-span","true","0","","15431","","","response","","","","","","15431","1000","test","3,4,1,7","4","SubmitButton","15431","3,4,1,7","forward","true"
"html-keyboard-response","20","115118","0.0-5.0-3.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","120934","0.0-5.0-4.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","128612","0.0-5.0-5.0","1041","digit-span","true","0","","7676","","","response","","","","","","7676","1000","test","6,1,5,8","4","SubmitButton","7676","6,1,5,8","forward","true"
"html-keyboard-response","23","129619","0.0-6.0-0.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","136628","0.0-6.0-1.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","159887","0.0-6.0-2.0","1041","digit-span","true","0","","23257","","","response","","","","","","23257","1000","test","8,4,2,3,9","5","SubmitButton","23257","8,4,2,3,9","forward","true"
"html-keyboard-response","26","160896","0.0-6.0-3.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","167901","0.0-6.0-4.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","187030","0.0-6.0-5.0","1041","digit-span","true","0","","19126","","","response","","","","","","19126","1000","test","5,2,1,8,6","5","SubmitButton","19126","5,2,1,6,8","forward","false"
"html-keyboard-response","29","188039","0.0-7.0-0.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","196254","0.0-7.0-1.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","224879","0.0-7.0-2.0","1041","digit-span","true","0","","28622","","","response","","","","","","28622","1000","test","3,8,9,1,7,4","6","SubmitButton","28622","3,8,9,7,1,4","forward","false"
"html-keyboard-response","32","225895","0.0-7.0-3.0","1041","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","234105","0.0-7.0-4.0","1041","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
