"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2697","0.0-0.0","1221","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5266","0.0-1.0","1221","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","8742","0.0-2.0-0.0","1221","digit-span","true","0","","3473","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","21702","0.0-2.0-1.0","1221","digit-span","true","0","","12959","","","instruction","[{""page_index"":0,""viewing_time"":12958}]","","","","","","","","","","","","","",""
"instructions","4","33794","0.0-2.0-2.0","1221","digit-span","true","0","","11091","","","instruction","[{""page_index"":0,""viewing_time"":11091}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","35799","0.0-3.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","39205","0.0-3.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","47925","0.0-3.0-2.0","1221","digit-span","true","0","","8720","","","response","","","","","","8720","1000","test","2,9","2","SubmitButton","8720","2,9","forward","true"
"html-keyboard-response","8","48931","0.0-3.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","52337","0.0-3.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","56503","0.0-3.0-5.0","1221","digit-span","true","0","","4166","","","response","","","","","","4166","1000","test","4,6","2","SubmitButton","4166","4,6","forward","true"
"html-keyboard-response","11","57507","0.0-4.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","62110","0.0-4.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","66281","0.0-4.0-2.0","1221","digit-span","true","0","","4170","","","response","","","","","","4170","1000","test","3,8,6","3","SubmitButton","4170","3,8,6","forward","true"
"html-keyboard-response","14","67284","0.0-4.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","71888","0.0-4.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","76058","0.0-4.0-5.0","1221","digit-span","true","0","","4169","","","response","","","","","","4169","1000","test","6,1,2","3","SubmitButton","4169","6,1,2","forward","true"
"html-keyboard-response","17","77065","0.0-5.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","82868","0.0-5.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","88132","0.0-5.0-2.0","1221","digit-span","true","0","","5264","","","response","","","","","","5264","1000","test","3,4,1,7","4","SubmitButton","5264","3,4,1,7","forward","true"
"html-keyboard-response","20","89133","0.0-5.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","94941","0.0-5.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","100317","0.0-5.0-5.0","1221","digit-span","true","0","","5374","","","response","","","","","","5374","1000","test","6,1,5,8","4","SubmitButton","5374","6,1,5,8","forward","true"
"html-keyboard-response","23","101321","0.0-6.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","108324","0.0-6.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","121337","0.0-6.0-2.0","1221","digit-span","true","0","","13011","","","response","","","","","","13011","1000","test","8,4,2,3,9","5","SubmitButton","13011","8,4,2,3,9","forward","true"
"html-keyboard-response","26","122339","0.0-6.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","129346","0.0-6.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","134701","0.0-6.0-5.0","1221","digit-span","true","0","","5355","","","response","","","","","","5355","1000","test","5,2,1,8,6","5","SubmitButton","5355","5,2,1,8,6","forward","true"
"html-keyboard-response","29","135703","0.0-7.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","143908","0.0-7.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","151569","0.0-7.0-2.0","1221","digit-span","true","0","","7661","","","response","","","","","","7661","1000","test","3,8,9,1,7,4","6","SubmitButton","7661","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","152572","0.0-7.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","160773","0.0-7.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","168737","0.0-7.0-5.0","1221","digit-span","true","0","","7962","","","response","","","","","","7962","1000","test","7,9,6,4,8,3","6","SubmitButton","7962","7,9,6,4,8,3","forward","true"
"html-keyboard-response","35","169738","0.0-8.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","36","179146","0.0-8.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","5,1,7,4,2,3,8","7","","","","",""
"single-stim-button","37","187772","0.0-8.0-2.0","1221","digit-span","true","0","","8626","","","response","","","","","","8626","1000","test","5,1,7,4,2,3,8","7","SubmitButton","8626","5,7,1,4,2,3,8","forward","false"
"html-keyboard-response","38","188774","0.0-8.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","39","198181","0.0-8.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000,1000]","8400","0","test","9,8,5,2,1,6,3","7","","","","",""
"single-stim-button","40","211086","0.0-8.0-5.0","1221","digit-span","true","0","","12904","","","response","","","","","","12904","1000","test","9,8,5,2,1,6,3","7","SubmitButton","12904","9,7,1,2,5,4,3","forward","false"
"html-keyboard-response","41","218688","0.0-11.0","1221","digit-span","true","0","","7601","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","42","219689","0.0-12.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","43","223091","0.0-12.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","44","225519","0.0-12.0-2.0","1221","digit-span","true","0","","2428","","","response","","","","","","2428","1000","test","8,2","2","SubmitButton","2428","2,8","practice","true"
"html-keyboard-response","45","235521","0.0-12.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","46","236524","0.0-12.0-4.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","47","239930","0.0-12.0-5.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","48","242879","0.0-12.0-6.0","1221","digit-span","true","0","","2949","","","response","","","","","","2949","1000","test","5,6","2","SubmitButton","2949","6,5","practice","true"
"html-keyboard-response","49","243881","0.0-13.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","50","247282","0.0-13.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","51","250083","0.0-13.0-2.0","1221","digit-span","true","0","","2801","","","response","","","","","","2801","1000","test","2,5","2","SubmitButton","2801","5,2","reverse","true"
"html-keyboard-response","52","251087","0.0-13.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","53","254492","0.0-13.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","54","257419","0.0-13.0-5.0","1221","digit-span","true","0","","2927","","","response","","","","","","2927","1000","test","6,3","2","SubmitButton","2927","3,6","reverse","true"
"html-keyboard-response","55","258422","0.0-14.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","56","263025","0.0-14.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","57","266949","0.0-14.0-2.0","1221","digit-span","true","0","","3924","","","response","","","","","","3924","1000","test","5,7,4","3","SubmitButton","3924","4,7,5","reverse","true"
"html-keyboard-response","58","267951","0.0-14.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","59","272554","0.0-14.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","2,5,9","3","","","","",""
"single-stim-button","60","279515","0.0-14.0-5.0","1221","digit-span","true","0","","6960","","","response","","","","","","6960","1000","test","2,5,9","3","SubmitButton","6960","9,5,2","reverse","true"
"html-keyboard-response","61","280517","0.0-15.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","62","286320","0.0-15.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","7,2,9,6","4","","","","",""
"single-stim-button","63","295337","0.0-15.0-2.0","1221","digit-span","true","0","","9017","","","response","","","","","","9017","1000","test","7,2,9,6","4","SubmitButton","9017","6,9,2,7","reverse","true"
"html-keyboard-response","64","296339","0.0-15.0-3.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","65","302140","0.0-15.0-4.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","8,4,9,3","4","","","","",""
"single-stim-button","66","310416","0.0-15.0-5.0","1221","digit-span","true","0","","8275","","","response","","","","","","8275","1000","test","8,4,9,3","4","SubmitButton","8275","3,9,4,8","reverse","true"
"html-keyboard-response","67","311420","0.0-16.0-0.0","1221","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","68","318426","0.0-16.0-1.0","1221","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","4,1,3,5,7","5","","","","",""
