"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1797","0.0-0.0","1002","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","14742","0.0-1.0","1002","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","20116","0.0-2.0-0.0","1002","digit-span","true","0","","5369.774999999208","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","26995","0.0-2.0-1.0","1002","digit-span","true","0","","6877.5450000011915","","","instruction","[{""page_index"":0,""viewing_time"":6876.870000000054}]","","","","","","","","","","","","","",""
"instructions","4","36767","0.0-2.0-2.0","1002","digit-span","true","0","","8771.23500000016","","","instruction","[{""page_index"":0,""viewing_time"":8770.735000000059}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","38772","0.0-3.0-0.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","42179","0.0-3.0-1.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","46426","0.0-3.0-2.0","1002","digit-span","true","0","","4244","","","response","","","","","","4244","1000","test","2,9","2","SubmitButton","4244","2,9","forward","true"
"html-keyboard-response","8","47429","0.0-3.0-3.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","50833","0.0-3.0-4.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","53396","0.0-3.0-5.0","1002","digit-span","true","0","","2560","","","response","","","","","","2560","1000","test","4,6","2","SubmitButton","2560","4,6","forward","true"
"html-keyboard-response","11","54398","0.0-4.0-0.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","59002","0.0-4.0-1.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","67821","0.0-4.0-2.0","1002","digit-span","true","0","","8816","","","response","","","","","","8816","1000","test","3,8,6","3","SubmitButton","8816","3,8,6","forward","true"
"html-keyboard-response","14","68823","0.0-4.0-3.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","73426","0.0-4.0-4.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","76290","0.0-4.0-5.0","1002","digit-span","true","0","","2863","","","response","","","","","","2863","1000","test","6,1,2","3","SubmitButton","2863","6,1,2","forward","true"
"html-keyboard-response","17","77292","0.0-5.0-0.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","83095","0.0-5.0-1.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","86160","0.0-5.0-2.0","1002","digit-span","true","0","","3063","","","response","","","","","","3063","1000","test","3,4,1,7","4","SubmitButton","3063","3,4,1,7","forward","true"
"html-keyboard-response","20","87162","0.0-5.0-3.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","92965","0.0-5.0-4.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","95973","0.0-5.0-5.0","1002","digit-span","true","0","","3005","","","response","","","","","","3005","1000","test","6,1,5,8","4","SubmitButton","3005","6,1,5,8","forward","true"
"html-keyboard-response","23","96975","0.0-6.0-0.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","103978","0.0-6.0-1.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","107418","0.0-6.0-2.0","1002","digit-span","true","0","","3438","","","response","","","","","","3438","1000","test","8,4,2,3,9","5","SubmitButton","3438","8,4,2,3,9","forward","true"
"html-keyboard-response","26","108420","0.0-6.0-3.0","1002","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","115424","0.0-6.0-4.0","1002","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","118333","0.0-6.0-5.0","1002","digit-span","true","0","","2907","","","response","","","","","","2907","1000","test","5,2,1,8,6","5","SubmitButton","2907","5,2,1,8,6","forward","true"
