"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","3365","0.0-0.0","2173","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6888","0.0-1.0","2173","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13512","0.0-2.0-0.0","2173","1","digit-span","true","0","","6620.60000000149","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19730","0.0-2.0-1.0","2173","1","digit-span","true","0","","6216.200000001118","","","instruction","[{""page_index"":0,""viewing_time"":6214.4000000003725}]","","","","","","","","","","","","","",""
"instructions","4","23584","0.0-2.0-2.0","2173","1","digit-span","true","0","","2845.800000000745","","","instruction","[{""page_index"":0,""viewing_time"":2845.300000000745}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","25600","0.0-3.0-0.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","29017","0.0-3.0-1.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","32125","0.0-3.0-2.0","2173","1","digit-span","true","0","","3103","","","response","","","","","","3103","1000","test","2,9","2","SubmitButton","3103","2,9","forward","true"
"html-keyboard-response","8","33137","0.0-3.0-3.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","36552","0.0-3.0-4.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","39540","0.0-3.0-5.0","2173","1","digit-span","true","0","","2983","","","response","","","","","","2983","1000","test","4,6","2","SubmitButton","2983","4,6","forward","true"
"html-keyboard-response","11","40544","0.0-4.0-0.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","45160","0.0-4.0-1.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","49963","0.0-4.0-2.0","2173","1","digit-span","true","0","","4798","","","response","","","","","","4798","1000","test","3,8,6","3","SubmitButton","4798","3,8,6","forward","true"
"html-keyboard-response","14","50968","0.0-4.0-3.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","55584","0.0-4.0-4.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","59663","0.0-4.0-5.0","2173","1","digit-span","true","0","","4076","","","response","","","","","","4076","1000","test","6,1,2","3","SubmitButton","4076","6,1,2","forward","true"
"html-keyboard-response","17","60672","0.0-5.0-0.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","66488","0.0-5.0-1.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","109017","0.0-5.0-2.0","2173","1","digit-span","true","0","","42526","","","response","","","","","","42526","1000","test","3,4,1,7","4","SubmitButton","42526","3,4,1,7","forward","true"
"html-keyboard-response","20","110024","0.0-5.0-3.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","115840","0.0-5.0-4.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","123440","0.0-5.0-5.0","2173","1","digit-span","true","0","","7597","","","response","","","","","","7597","1000","test","6,1,5,8","4","SubmitButton","7597","6,1,5,8","forward","true"
"html-keyboard-response","23","124448","0.0-6.0-0.0","2173","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","131464","0.0-6.0-1.0","2173","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
