"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1592","0.0-0.0","1005","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5081","0.0-1.0","1005","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9410","0.0-2.0-0.0","1005","digit-span","true","0","","4326.799999952316","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19821","0.0-2.0-1.0","1005","digit-span","true","0","","10410.600000143051","","","instruction","[{""page_index"":0,""viewing_time"":10410.299999952316}]","","","","","","","","","","","","","",""
"instructions","4","31876","0.0-2.0-2.0","1005","digit-span","true","0","","11038.799999952316","","","instruction","[{""page_index"":0,""viewing_time"":11038.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","33884","0.0-3.0-0.0","1005","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","37297","0.0-3.0-1.0","1005","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","43932","0.0-3.0-2.0","1005","digit-span","true","0","","6632","","","response","","","","","","6632","1000","test","2,9","2","SubmitButton","6632","2,9","forward","true"
"html-keyboard-response","8","44934","0.0-3.0-3.0","1005","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48340","0.0-3.0-4.0","1005","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","54383","0.0-3.0-5.0","1005","digit-span","true","0","","6041","","","response","","","","","","6041","1000","test","4,6","2","SubmitButton","6041","4,6","forward","true"
"html-keyboard-response","11","55385","0.0-4.0-0.0","1005","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","59991","0.0-4.0-1.0","1005","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","66546","0.0-4.0-2.0","1005","digit-span","true","0","","6554","","","response","","","","","","6554","1000","test","3,8,6","3","SubmitButton","6554","3,8,6","forward","true"
"html-keyboard-response","14","67550","0.0-4.0-3.0","1005","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","72156","0.0-4.0-4.0","1005","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","79437","0.0-4.0-5.0","1005","digit-span","true","0","","7280","","","response","","","","","","7280","1000","test","6,1,2","3","SubmitButton","7280","6,1,2","forward","true"
"html-keyboard-response","17","80439","0.0-5.0-0.0","1005","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
