"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","720","0.0-0.0","2230","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3869","0.0-1.0","2230","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10089","0.0-2.0-0.0","2230","2","digit-span","true","0","","6217.300000011921","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19296","0.0-2.0-1.0","2230","2","digit-span","true","0","","9206.800000011921","","","instruction","[{""page_index"":0,""viewing_time"":9206.100000023842}]","","","","","","","","","","","","","",""
"instructions","4","30846","0.0-2.0-2.0","2230","2","digit-span","true","0","","10542.300000011921","","","instruction","[{""page_index"":0,""viewing_time"":10541.800000011921}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","32861","0.0-3.0-0.0","2230","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","36276","0.0-3.0-1.0","2230","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","41432","0.0-3.0-2.0","2230","2","digit-span","true","0","","5153","","","response","","","","","","5153","1000","test","2,9","2","SubmitButton","5153","2,9","forward","true"
"html-keyboard-response","8","42434","0.0-3.0-3.0","2230","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","45852","0.0-3.0-4.0","2230","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","51314","0.0-3.0-5.0","2230","2","digit-span","true","0","","5459","","","response","","","","","","5459","1000","test","4,6","2","SubmitButton","5459","4,6","forward","true"
"html-keyboard-response","11","52327","0.0-4.0-0.0","2230","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","56940","0.0-4.0-1.0","2230","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","62880","0.0-4.0-2.0","2230","2","digit-span","true","0","","5938","","","response","","","","","","5938","1000","test","3,8,6","3","SubmitButton","5938","3,8,6","forward","true"
"html-keyboard-response","14","63894","0.0-4.0-3.0","2230","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
