"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2407","0.0-0.0","1310","2","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4894","0.0-1.0","1310","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","8997","0.0-2.0-0.0","1310","2","digit-span","true","0","","4098","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","14742","0.0-2.0-1.0","1310","2","digit-span","true","0","","5743","","","instruction","[{""page_index"":0,""viewing_time"":5743}]","","","","","","","","","","","","","",""
"instructions","4","18158","0.0-2.0-2.0","1310","2","digit-span","true","0","","2399","","","instruction","[{""page_index"":0,""viewing_time"":2399}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","20172","0.0-3.0-0.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","23583","0.0-3.0-1.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","26097","0.0-3.0-2.0","1310","2","digit-span","true","0","","2512","","","response","","","","","","2512","1000","test","2,9","2","SubmitButton","2512","2,9","forward","true"
"html-keyboard-response","8","27111","0.0-3.0-3.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","30521","0.0-3.0-4.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","34432","0.0-3.0-5.0","1310","2","digit-span","true","0","","3909","","","response","","","","","","3909","1000","test","4,6","2","SubmitButton","3909","4,6","forward","true"
"html-keyboard-response","11","35451","0.0-4.0-0.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","40065","0.0-4.0-1.0","1310","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","42896","0.0-4.0-2.0","1310","2","digit-span","true","0","","2829","","","response","","","","","","2829","1000","test","3,8,6","3","SubmitButton","2829","3,8,6","forward","true"
"html-keyboard-response","14","43908","0.0-4.0-3.0","1310","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
