"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1474","0.0-0.0","1000","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","20068","0.0-1.0","1000","digit-span","true","1","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","46725","0.0-2.0-0.0","1000","digit-span","false","2","","26654.83999999924","<div class = centerbox><p class = center-block-text>Welcome to the number game. It will take less than 5 minutes. Press <strong>enter</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","225650","0.0-2.0-1.0","1000","digit-span","false","6","","178921.16999999963","","","instruction","[{""page_index"":0,""viewing_time"":178920.8600000002}]","","","","","","","","","","","","","",""
"html-keyboard-response","4","227660","0.0-3.0-0.0","1000","digit-span","false","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","5","231069","0.0-3.0-1.0","1000","digit-span","false","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","6","235009","0.0-3.0-2.0","1000","digit-span","false","0","","3938","","","response","","","","","","3938","1000","test","2,9","2","SubmitButton","3938","2,9","forward","true"
"html-keyboard-response","7","236014","0.0-3.0-3.0","1000","digit-span","false","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","8","239423","0.0-3.0-4.0","1000","digit-span","false","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","9","241964","0.0-3.0-5.0","1000","digit-span","false","0","","2541","","","response","","","","","","2541","1000","test","4,6","2","SubmitButton","2541","4,6","forward","true"
