"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2111","0.0-0.0","1085","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6018","0.0-1.0","1085","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10001","0.0-2.0-0.0","1085","digit-span","true","0","","3980.7999999523163","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","15794","0.0-2.0-1.0","1085","digit-span","true","0","","5791.5","","","instruction","[{""page_index"":0,""viewing_time"":5790.899999976158}]","","","","","","","","","","","","","",""
"instructions","4","21582","0.0-2.0-2.0","1085","digit-span","true","0","","4784.800000011921","","","instruction","[{""page_index"":0,""viewing_time"":4784.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","23604","0.0-3.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","27019","0.0-3.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","31204","0.0-3.0-2.0","1085","digit-span","true","0","","4182","","","response","","","","","","4182","1000","test","2,9","2","SubmitButton","4182","2,9","forward","true"
"html-keyboard-response","8","32213","0.0-3.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","35640","0.0-3.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","38178","0.0-3.0-5.0","1085","digit-span","true","0","","2535","","","response","","","","","","2535","1000","test","4,6","2","SubmitButton","2535","4,6","forward","true"
"html-keyboard-response","11","39182","0.0-4.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","43793","0.0-4.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","46811","0.0-4.0-2.0","1085","digit-span","true","0","","3016","","","response","","","","","","3016","1000","test","3,8,6","3","SubmitButton","3016","3,8,6","forward","true"
"html-keyboard-response","14","47816","0.0-4.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","52433","0.0-4.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","56876","0.0-4.0-5.0","1085","digit-span","true","0","","4442","","","response","","","","","","4442","1000","test","6,1,2","3","SubmitButton","4442","6,1,2","forward","true"
"html-keyboard-response","17","57885","0.0-5.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","63702","0.0-5.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","68908","0.0-5.0-2.0","1085","digit-span","true","0","","5205","","","response","","","","","","5205","1000","test","3,4,1,7","4","SubmitButton","5205","3,4,1,7","forward","true"
"html-keyboard-response","20","69914","0.0-5.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","75723","0.0-5.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","80324","0.0-5.0-5.0","1085","digit-span","true","0","","4599","","","response","","","","","","4599","1000","test","6,1,5,8","4","SubmitButton","4599","6,1,5,8","forward","true"
"html-keyboard-response","23","81328","0.0-6.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","88336","0.0-6.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","99711","0.0-6.0-2.0","1085","digit-span","true","0","","11373","","","response","","","","","","11373","1000","test","8,4,2,3,9","5","SubmitButton","11373","8,4,2,3,9","forward","true"
"html-keyboard-response","26","100726","0.0-6.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","107746","0.0-6.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","115103","0.0-6.0-5.0","1085","digit-span","true","0","","7355","","","response","","","","","","7355","1000","test","5,2,1,8,6","5","SubmitButton","7355","5,2,1,8,9","forward","false"
"html-keyboard-response","29","116107","0.0-7.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","124323","0.0-7.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","131382","0.0-7.0-2.0","1085","digit-span","true","0","","7057","","","response","","","","","","7057","1000","test","3,8,9,1,7,4","6","SubmitButton","7057","3,8,9,7,1,4","forward","false"
"html-keyboard-response","32","132387","0.0-7.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","140598","0.0-7.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","152109","0.0-7.0-5.0","1085","digit-span","true","0","","11509","","","response","","","","","","11509","1000","test","7,9,6,4,8,3","6","SubmitButton","11509","7,9,6,7,3","forward","false"
"html-keyboard-response","35","161720","0.0-11.0","1085","digit-span","true","0","","9608.5","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","36","162727","0.0-12.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","37","166138","0.0-12.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","38","169228","0.0-12.0-2.0","1085","digit-span","true","0","","3089","","","response","","","","","","3089","1000","test","8,2","2","SubmitButton","3089","2,8","practice","true"
"html-keyboard-response","39","179232","0.0-12.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:green"">Correct!</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","40","180241","0.0-12.0-4.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","41","183649","0.0-12.0-5.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
"single-stim-button","42","186311","0.0-12.0-6.0","1085","digit-span","true","0","","2660","","","response","","","","","","2660","1000","test","5,6","2","SubmitButton","2660","6,5","practice","true"
"html-keyboard-response","43","187321","0.0-13.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","44","190732","0.0-13.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,5","2","","","","",""
"single-stim-button","45","208225","0.0-13.0-2.0","1085","digit-span","true","0","","17492","","","response","","","","","","17492","1000","test","2,5","2","SubmitButton","17492","5,2","reverse","true"
"html-keyboard-response","46","209231","0.0-13.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","47","212648","0.0-13.0-4.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","6,3","2","","","","",""
"single-stim-button","48","216012","0.0-13.0-5.0","1085","digit-span","true","0","","3363","","","response","","","","","","3363","1000","test","6,3","2","SubmitButton","3363","3,6","reverse","true"
"html-keyboard-response","49","217020","0.0-14.0-0.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","50","221633","0.0-14.0-1.0","1085","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","5,7,4","3","","","","",""
"single-stim-button","51","224652","0.0-14.0-2.0","1085","digit-span","true","0","","3017","","","response","","","","","","3017","1000","test","5,7,4","3","SubmitButton","3017","4,7,5","reverse","true"
"html-keyboard-response","52","225668","0.0-14.0-3.0","1085","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
