"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2909","0.0-0.0","10005","1","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5098","0.0-1.0","10005","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6061","0.0-2.0-0.0","10005","1","digit-span","true","0","","960","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","7522","0.0-2.0-1.0","10005","1","digit-span","true","0","","1460.7000000476837","","","instruction","[{""page_index"":0,""viewing_time"":1460.300000011921}]","","","","","","","","","","","","","",""
"instructions","4","9260","0.0-2.0-2.0","10005","1","digit-span","true","0","","727.1999999880791","","","instruction","[{""page_index"":0,""viewing_time"":726.8999999761581}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","11276","0.0-3.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","14692","0.0-3.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","16082","0.0-3.0-2.0","10005","1","digit-span","true","0","","1387","","","response","","","","","","1387","1000","test","2,9","2","SubmitButton","1387","2,3","forward","false"
"html-keyboard-response","8","17087","0.0-3.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","20501","0.0-3.0-4.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","21983","0.0-3.0-5.0","10005","1","digit-span","true","0","","1479","","","response","","","","","","1479","1000","test","4,6","2","SubmitButton","1479","2,3","forward","false"
"html-keyboard-response","11","23591","0.0-11.0","10005","1","digit-span","true","0","","1606.3999999761581","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","24599","0.0-12.0-0.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","13","28010","0.0-12.0-1.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","14","29973","0.0-12.0-2.0","10005","1","digit-span","true","0","","1961","","","response","","","","","","1961","1000","test","8,2","2","SubmitButton","1961","2,3","practice","false"
"html-keyboard-response","15","39978","0.0-12.0-3.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:red"">No, you should enter ""2—8"".<br><br>You saw ""8—2"", so to enter it <strong>backward</strong>, you would press ""2—8"".</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","16","40988","0.0-12.0-4.0","10005","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","17","44402","0.0-12.0-5.0","10005","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
