"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","512","0.0-0.0","2244","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4606","0.0-1.0","2244","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12860","0.0-2.0-0.0","2244","2","digit-span","true","0","","8252.399999976158","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","18594","0.0-2.0-1.0","2244","2","digit-span","true","0","","5733.100000023842","","","instruction","[{""page_index"":0,""viewing_time"":5732.799999952316}]","","","","","","","","","","","","","",""
"instructions","4","33492","0.0-2.0-2.0","2244","2","digit-span","true","0","","13885.899999976158","","","instruction","[{""page_index"":0,""viewing_time"":13885.699999928474}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","35495","0.0-3.0-0.0","2244","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","38903","0.0-3.0-1.0","2244","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","43698","0.0-3.0-2.0","2244","2","digit-span","true","0","","4792","","","response","","","","","","4792","1000","test","2,9","2","SubmitButton","4792","2,9","forward","true"
"html-keyboard-response","8","44700","0.0-3.0-3.0","2244","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48104","0.0-3.0-4.0","2244","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","51497","0.0-3.0-5.0","2244","2","digit-span","true","0","","3392","","","response","","","","","","3392","1000","test","4,6","2","SubmitButton","3392","4,6","forward","true"
