"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2928","0.0-0.0","2112","2","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8254","0.0-1.0","2112","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13867","0.0-2.0-0.0","2112","2","digit-span","true","0","","5611.300000011921","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","25047","0.0-2.0-1.0","2112","2","digit-span","true","0","","11179.20000000298","","","instruction","[{""page_index"":0,""viewing_time"":11178.70000000298}]","","","","","","","","","","","","","",""
"instructions","4","33914","0.0-2.0-2.0","2112","2","digit-span","true","0","","7860.100000008941","","","instruction","[{""page_index"":0,""viewing_time"":7859.70000000298}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","35930","0.0-3.0-0.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","39349","0.0-3.0-1.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","44033","0.0-3.0-2.0","2112","2","digit-span","true","0","","4681","","","response","","","","","","4681","1000","test","2,9","2","SubmitButton","4681","2,9","forward","true"
"html-keyboard-response","8","45044","0.0-3.0-3.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","48460","0.0-3.0-4.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","51830","0.0-3.0-5.0","2112","2","digit-span","true","0","","3368","","","response","","","","","","3368","1000","test","4,6","2","SubmitButton","3368","4,6","forward","true"
"html-keyboard-response","11","52842","0.0-4.0-0.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","57460","0.0-4.0-1.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","61164","0.0-4.0-2.0","2112","2","digit-span","true","0","","3702","","","response","","","","","","3702","1000","test","3,8,6","3","SubmitButton","3702","3,8,6","forward","true"
"html-keyboard-response","14","62169","0.0-4.0-3.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","66783","0.0-4.0-4.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","70363","0.0-4.0-5.0","2112","2","digit-span","true","0","","3578","","","response","","","","","","3578","1000","test","6,1,2","3","SubmitButton","3578","6,1,2","forward","true"
"html-keyboard-response","17","71369","0.0-5.0-0.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","77183","0.0-5.0-1.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","81746","0.0-5.0-2.0","2112","2","digit-span","true","0","","4561","","","response","","","","","","4561","1000","test","3,4,1,7","4","SubmitButton","4561","3,4,1,7","forward","true"
"html-keyboard-response","20","82755","0.0-5.0-3.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","88568","0.0-5.0-4.0","2112","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","93363","0.0-5.0-5.0","2112","2","digit-span","true","0","","4793","","","response","","","","","","4793","1000","test","6,1,5,8","4","SubmitButton","4793","6,1,5,8","forward","true"
"html-keyboard-response","23","94370","0.0-6.0-0.0","2112","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
