"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2274","0.0-0.0","1196","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7882","0.0-1.0","1196","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","21146","0.0-2.0-0.0","1196","digit-span","true","0","","13261.599999999627","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","32061","0.0-2.0-1.0","1196","digit-span","true","0","","10914.399999999907","","","instruction","[{""page_index"":0,""viewing_time"":10913.899999999907}]","","","","","","","","","","","","","",""
"instructions","4","42357","0.0-2.0-2.0","1196","digit-span","true","0","","9293.899999999907","","","instruction","[{""page_index"":0,""viewing_time"":9293.5}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","44363","0.0-3.0-0.0","1196","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","47771","0.0-3.0-1.0","1196","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","50527","0.0-3.0-2.0","1196","digit-span","true","0","","2753","","","response","","","","","","2753","1000","test","2,9","2","SubmitButton","2753","2,9","forward","true"
"html-keyboard-response","8","51529","0.0-3.0-3.0","1196","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","54934","0.0-3.0-4.0","1196","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","57359","0.0-3.0-5.0","1196","digit-span","true","0","","2424","","","response","","","","","","2424","1000","test","4,6","2","SubmitButton","2424","4,6","forward","true"
"html-keyboard-response","11","58362","0.0-4.0-0.0","1196","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","62966","0.0-4.0-1.0","1196","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","66394","0.0-4.0-2.0","1196","digit-span","true","0","","3427","","","response","","","","","","3427","1000","test","3,8,6","3","SubmitButton","3427","3,8,6","forward","true"
"html-keyboard-response","14","67397","0.0-4.0-3.0","1196","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","72000","0.0-4.0-4.0","1196","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","74484","0.0-4.0-5.0","1196","digit-span","true","0","","2483","","","response","","","","","","2483","1000","test","6,1,2","3","SubmitButton","2483","6,1,2","forward","true"
"html-keyboard-response","17","75487","0.0-5.0-0.0","1196","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","81290","0.0-5.0-1.0","1196","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","85229","0.0-5.0-2.0","1196","digit-span","true","0","","3937","","","response","","","","","","3937","1000","test","3,4,1,7","4","SubmitButton","3937","3,4,1,7","forward","true"
