"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","1578","0.0-0.0","10492","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","10579","0.0-1.0","10492","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","18793","0.0-2.0-0.0","10492","digit-span","true","0","","8212.129999999888","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","35811","0.0-2.0-1.0","10492","digit-span","true","0","","17016.89499999975","","","instruction","[{""page_index"":0,""viewing_time"":17016.499999999724}]","","","","","","","","","","","","","",""
"instructions","4","46203","0.0-2.0-2.0","10492","digit-span","true","0","","9389.584999999905","","","instruction","[{""page_index"":0,""viewing_time"":9388.64000000013}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","48209","0.0-3.0-0.0","10492","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","51617","0.0-3.0-1.0","10492","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","62259","0.0-3.0-2.0","10492","digit-span","true","0","","10640","","","response","","","","","","10640","1000","test","2,9","2","SubmitButton","10640","2,9","forward","true"
"html-keyboard-response","8","63261","0.0-3.0-3.0","10492","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","66669","0.0-3.0-4.0","10492","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","68899","0.0-3.0-5.0","10492","digit-span","true","0","","2228","","","response","","","","","","2228","1000","test","4,6","2","SubmitButton","2228","4,6","forward","true"
"html-keyboard-response","11","69905","0.0-4.0-0.0","10492","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","74512","0.0-4.0-1.0","10492","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","77331","0.0-4.0-2.0","10492","digit-span","true","0","","2817","","","response","","","","","","2817","1000","test","3,8,6","3","SubmitButton","2817","3,8,6","forward","true"
"html-keyboard-response","14","78333","0.0-4.0-3.0","10492","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
