"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2919","0.0-0.0","2137","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4883","0.0-1.0","2137","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10313","0.0-2.0-0.0","2137","1","digit-span","true","0","","5428.299999952316","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","13998","0.0-2.0-1.0","2137","1","digit-span","true","0","","3684.399999976158","","","instruction","[{""page_index"":0,""viewing_time"":3683.7999999523163}]","","","","","","","","","","","","","",""
"instructions","4","16278","0.0-2.0-2.0","2137","1","digit-span","true","0","","1273.5","","","instruction","[{""page_index"":0,""viewing_time"":1273.2000000476837}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","18291","0.0-3.0-0.0","2137","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","21717","0.0-3.0-1.0","2137","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","33876","0.0-3.0-2.0","2137","1","digit-span","true","0","","12156","","","response","","","","","","12156","1000","test","2,9","2","SubmitButton","12156","2,4,5,9,8","forward","false"
"html-keyboard-response","8","34884","0.0-3.0-3.0","2137","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","38301","0.0-3.0-4.0","2137","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","51019","0.0-3.0-5.0","2137","1","digit-span","true","0","","12716","","","response","","","","","","12716","1000","test","4,6","2","SubmitButton","12716","2,4,6","forward","false"
"html-keyboard-response","11","53658","0.0-11.0","2137","1","digit-span","true","0","","2637.899999976158","<div class = centerbox><p class = block-text>Now, you will see some numbers, but this time you will enter them <strong>backward</strong>.<br><br>For example, you see <strong>“1—5”</strong>, and you will enter <strong>“5—1”</strong>.<br><br><br>Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","start_reverse","","","","","","","","","","","","","","",""
"html-keyboard-response","12","54670","0.0-12.0-0.0","2137","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","13","58086","0.0-12.0-1.0","2137","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","8,2","2","","","","",""
"single-stim-button","14","63567","0.0-12.0-2.0","2137","1","digit-span","true","0","","5480","","","response","","","","","","5480","1000","test","8,2","2","SubmitButton","5480","8,2","practice","false"
"html-keyboard-response","15","73571","0.0-12.0-3.0","2137","1","digit-span","true","0","","null","<div class = centerbox><div class = center-block-text><span style=""color:red"">No, you should enter ""2—8"".<br><br>You saw ""8—2"", so to enter it <strong>backward</strong>, you would press ""2—8"".</span></div></div>","null","feedback","","","","","","","","","","","","","","",""
"html-keyboard-response","16","74580","0.0-12.0-4.0","2137","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","17","78000","0.0-12.0-5.0","2137","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","5,6","2","","","","",""
