"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2811","0.0-0.0","2106","2","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6334","0.0-1.0","2106","2","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12654","0.0-2.0-0.0","2106","2","digit-span","true","0","","6317.5","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","14434","0.0-2.0-1.0","2106","2","digit-span","true","0","","1779.6000001430511","","","instruction","[{""page_index"":0,""viewing_time"":1779.3000001907349}]","","","","","","","","","","","","","",""
"instructions","4","16846","0.0-2.0-2.0","2106","2","digit-span","true","0","","1163.5","","","instruction","[{""page_index"":0,""viewing_time"":1163.0999999046326}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","18891","0.0-3.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","22308","0.0-3.0-1.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","27491","0.0-3.0-2.0","2106","2","digit-span","true","0","","5182","","","response","","","","","","5182","1000","test","2,9","2","SubmitButton","5182","2,9","forward","true"
"html-keyboard-response","8","28510","0.0-3.0-3.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","31922","0.0-3.0-4.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","34186","0.0-3.0-5.0","2106","2","digit-span","true","0","","2264","","","response","","","","","","2264","1000","test","4,6","2","SubmitButton","2264","4,6","forward","true"
"html-keyboard-response","11","35191","0.0-4.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","39807","0.0-4.0-1.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","42818","0.0-4.0-2.0","2106","2","digit-span","true","0","","3009","","","response","","","","","","3009","1000","test","3,8,6","3","SubmitButton","3009","3,8,6","forward","true"
"html-keyboard-response","14","43828","0.0-4.0-3.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","48438","0.0-4.0-4.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","51312","0.0-4.0-5.0","2106","2","digit-span","true","0","","2872","","","response","","","","","","2872","1000","test","6,1,2","3","SubmitButton","2872","6,1,2","forward","true"
"html-keyboard-response","17","52315","0.0-5.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","58134","0.0-5.0-1.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","61387","0.0-5.0-2.0","2106","2","digit-span","true","0","","3253","","","response","","","","","","3253","1000","test","3,4,1,7","4","SubmitButton","3253","3,4,1,7","forward","true"
"html-keyboard-response","20","62391","0.0-5.0-3.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","68201","0.0-5.0-4.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","78730","0.0-5.0-5.0","2106","2","digit-span","true","0","","10528","","","response","","","","","","10528","1000","test","6,1,5,8","4","SubmitButton","10528","6,1,5,8","forward","true"
"html-keyboard-response","23","79743","0.0-6.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","86760","0.0-6.0-1.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","91700","0.0-6.0-2.0","2106","2","digit-span","true","0","","4940","","","response","","","","","","4940","1000","test","8,4,2,3,9","5","SubmitButton","4940","8,4,2,3,9","forward","true"
"html-keyboard-response","26","92705","0.0-6.0-3.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","99711","0.0-6.0-4.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","103361","0.0-6.0-5.0","2106","2","digit-span","true","0","","3649","","","response","","","","","","3649","1000","test","5,2,1,8,6","5","SubmitButton","3649","5,2,1,8,6","forward","true"
"html-keyboard-response","29","104371","0.0-7.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","30","112584","0.0-7.0-1.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","3,8,9,1,7,4","6","","","","",""
"single-stim-button","31","118141","0.0-7.0-2.0","2106","2","digit-span","true","0","","5556","","","response","","","","","","5556","1000","test","3,8,9,1,7,4","6","SubmitButton","5556","3,8,9,1,7,4","forward","true"
"html-keyboard-response","32","119146","0.0-7.0-3.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","33","127358","0.0-7.0-4.0","2106","2","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000,1000]","7200","0","test","7,9,6,4,8,3","6","","","","",""
"single-stim-button","34","132466","0.0-7.0-5.0","2106","2","digit-span","true","0","","5105","","","response","","","","","","5105","1000","test","7,9,6,4,8,3","6","SubmitButton","5105","7,9,6,4,6,8","forward","false"
"html-keyboard-response","35","133469","0.0-8.0-0.0","2106","2","digit-span","true","0","","null","<div class = centerbox><div class = center-text>7 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
