"trial_type","trial_index","time_elapsed","internal_node_id","subject","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2279","0.0-0.0","1166","digit-span","false","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6647","0.0-1.0","1166","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13605","0.0-2.0-0.0","1166","digit-span","true","0","","6955","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","33233","0.0-2.0-1.0","1166","digit-span","true","0","","19626.700000047684","","","instruction","[{""page_index"":0,""viewing_time"":19626.400000095367}]","","","","","","","","","","","","","",""
"instructions","4","39685","0.0-2.0-2.0","1166","digit-span","true","0","","5449.299999952316","","","instruction","[{""page_index"":0,""viewing_time"":5449.099999904633}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","41695","0.0-3.0-0.0","1166","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","45100","0.0-3.0-1.0","1166","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","47702","0.0-3.0-2.0","1166","digit-span","true","0","","2598","","","response","","","","","","2598","1000","test","2,9","2","SubmitButton","2598","2,9","forward","true"
"html-keyboard-response","8","48705","0.0-3.0-3.0","1166","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","52113","0.0-3.0-4.0","1166","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
