"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2732","0.0-0.0","1319","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5905","0.0-1.0","1319","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","16054","0.0-2.0-0.0","1319","1","digit-span","true","0","","10145.80000000447","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","26198","0.0-2.0-1.0","1319","1","digit-span","true","0","","10142.80000000447","","","instruction","[{""page_index"":0,""viewing_time"":10142.10000000149}]","","","","","","","","","","","","","",""
"instructions","4","40098","0.0-2.0-2.0","1319","1","digit-span","true","0","","12894.20000000298","","","instruction","[{""page_index"":0,""viewing_time"":12893.90000000596}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","42113","0.0-3.0-0.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","45529","0.0-3.0-1.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","48951","0.0-3.0-2.0","1319","1","digit-span","true","0","","3420","","","response","","","","","","3420","1000","test","2,9","2","SubmitButton","3420","2,9","forward","true"
"html-keyboard-response","8","49962","0.0-3.0-3.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","53378","0.0-3.0-4.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","55985","0.0-3.0-5.0","1319","1","digit-span","true","0","","2604","","","response","","","","","","2604","1000","test","4,6","2","SubmitButton","2604","4,6","forward","true"
"html-keyboard-response","11","56992","0.0-4.0-0.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","61607","0.0-4.0-1.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","65818","0.0-4.0-2.0","1319","1","digit-span","true","0","","4209","","","response","","","","","","4209","1000","test","3,8,6","3","SubmitButton","4209","3,8,6","forward","true"
"html-keyboard-response","14","66826","0.0-4.0-3.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","71440","0.0-4.0-4.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","74219","0.0-4.0-5.0","1319","1","digit-span","true","0","","2778","","","response","","","","","","2778","1000","test","6,1,2","3","SubmitButton","2778","6,1,2","forward","true"
"html-keyboard-response","17","75228","0.0-5.0-0.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","81043","0.0-5.0-1.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","84436","0.0-5.0-2.0","1319","1","digit-span","true","0","","3393","","","response","","","","","","3393","1000","test","3,4,1,7","4","SubmitButton","3393","3,4,1,7","forward","true"
"html-keyboard-response","20","85443","0.0-5.0-3.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","91259","0.0-5.0-4.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","94205","0.0-5.0-5.0","1319","1","digit-span","true","0","","2945","","","response","","","","","","2945","1000","test","6,1,5,8","4","SubmitButton","2945","6,1,5,8","forward","true"
"html-keyboard-response","23","95213","0.0-6.0-0.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","102226","0.0-6.0-1.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","106838","0.0-6.0-2.0","1319","1","digit-span","true","0","","4612","","","response","","","","","","4612","1000","test","8,4,2,3,9","5","SubmitButton","4612","8,4,2,3,9","forward","true"
"html-keyboard-response","26","107845","0.0-6.0-3.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","114858","0.0-6.0-4.0","1319","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","120241","0.0-6.0-5.0","1319","1","digit-span","true","0","","5381","","","response","","","","","","5381","1000","test","5,2,1,8,6","5","SubmitButton","5381","5,2,1,8,6","forward","true"
"html-keyboard-response","29","121250","0.0-7.0-0.0","1319","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
