"trial_type","trial_index","time_elapsed","internal_node_id","subject","order","exp_id","full_screen","focus_shifts","success","rt","stimulus","key_press","trial_id","view_history","stimuli","key_presses","possible_responses","stim_durations","block_duration","timing_post_trial","exp_stage","sequence","num_digits","mouse_click","stim_duration","response","condition","correct"
"pavlovia","0","2742","0.0-0.0","1285","1","digit-span","true","0","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","6997","0.0-1.0","1285","1","digit-span","true","0","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12773","0.0-2.0-0.0","1285","1","digit-span","true","0","","5774.399999999907","<div class = centerbox><p class = center-block-text>Welcome to the number game! It will take less than 5 minutes. Press <strong>""Enter/Return""</strong> to begin.</p></div>","13","instruction","","","","","","","","","","","","","","",""
"instructions","3","19956","0.0-2.0-1.0","1285","1","digit-span","true","0","","7183.299999999814","","","instruction","[{""page_index"":0,""viewing_time"":7183.100000000093}]","","","","","","","","","","","","","",""
"instructions","4","26853","0.0-2.0-2.0","1285","1","digit-span","true","0","","5894.100000000093","","","instruction","[{""page_index"":0,""viewing_time"":5893.899999999907}]","","","","","","","","","","","","","",""
"html-keyboard-response","5","28868","0.0-3.0-0.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","6","32286","0.0-3.0-1.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","2,9","2","","","","",""
"single-stim-button","7","36702","0.0-3.0-2.0","1285","1","digit-span","true","0","","4414","","","response","","","","","","4414","1000","test","2,9","2","SubmitButton","4414","2,9","forward","true"
"html-keyboard-response","8","37704","0.0-3.0-3.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>2 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","9","41107","0.0-3.0-4.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000]","2400","0","test","4,6","2","","","","",""
"single-stim-button","10","43021","0.0-3.0-5.0","1285","1","digit-span","true","0","","1912","","","response","","","","","","1912","1000","test","4,6","2","SubmitButton","1912","4,6","forward","true"
"html-keyboard-response","11","44022","0.0-4.0-0.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","12","48625","0.0-4.0-1.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","3,8,6","3","","","","",""
"single-stim-button","13","50693","0.0-4.0-2.0","1285","1","digit-span","true","0","","2066","","","response","","","","","","2066","1000","test","3,8,6","3","SubmitButton","2066","3,8,6","forward","true"
"html-keyboard-response","14","51694","0.0-4.0-3.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>3 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","15","56298","0.0-4.0-4.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","none","[1000,1000,1000]","3600","0","test","6,1,2","3","","","","",""
"single-stim-button","16","58981","0.0-4.0-5.0","1285","1","digit-span","true","0","","2681","","","response","","","","","","2681","1000","test","6,1,2","3","SubmitButton","2681","6,1,2","forward","true"
"html-keyboard-response","17","59982","0.0-5.0-0.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","18","65784","0.0-5.0-1.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","3,4,1,7","4","","","","",""
"single-stim-button","19","68365","0.0-5.0-2.0","1285","1","digit-span","true","0","","2579","","","response","","","","","","2579","1000","test","3,4,1,7","4","SubmitButton","2579","3,4,1,7","forward","true"
"html-keyboard-response","20","69366","0.0-5.0-3.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>4 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","21","75171","0.0-5.0-4.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","none","[1000,1000,1000,1000]","4800","0","test","6,1,5,8","4","","","","",""
"single-stim-button","22","77748","0.0-5.0-5.0","1285","1","digit-span","true","0","","2577","","","response","","","","","","2577","1000","test","6,1,5,8","4","SubmitButton","2577","6,1,5,8","forward","true"
"html-keyboard-response","23","78750","0.0-6.0-0.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","24","85753","0.0-6.0-1.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","8,4,2,3,9","5","","","","",""
"single-stim-button","25","89044","0.0-6.0-2.0","1285","1","digit-span","true","0","","3290","","","response","","","","","","3290","1000","test","8,4,2,3,9","5","SubmitButton","3290","8,4,2,3,9","forward","true"
"html-keyboard-response","26","90045","0.0-6.0-3.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>5 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
"poldrack-multi-stim-multi-response","27","97050","0.0-6.0-4.0","1285","1","digit-span","true","0","","[-1]","","","stim","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","none","[1000,1000,1000,1000,1000]","6000","0","test","5,2,1,8,6","5","","","","",""
"single-stim-button","28","100484","0.0-6.0-5.0","1285","1","digit-span","true","0","","3433","","","response","","","","","","3433","1000","test","5,2,1,8,6","5","SubmitButton","3433","5,2,1,8,6","forward","true"
"html-keyboard-response","29","101485","0.0-7.0-0.0","1285","1","digit-span","true","0","","null","<div class = centerbox><div class = center-text>6 Digits</p></div>","null","test_intro","","","","","","","","","","","","","","",""
